M0:s X,M0:s Y
1.274039999999798,1.534351293457796e-05
1.273859999999798,1.533532164992986e-05
1.273679999999798,1.532713223769922e-05
1.273499999999798,1.531894469810094e-05
1.273319999999798,1.531075903134988e-05
1.273139999999798,1.530257523766089e-05
1.272959999999798,1.529439331724878e-05
1.272779999999798,1.528621327032834e-05
1.272599999999798,1.52780350971143e-05
1.272419999999798,1.526985879782143e-05
1.272239999999798,1.526168437266439e-05
1.272059999999798,1.525351182185786e-05
1.271879999999798,1.52453411456165e-05
1.271699999999798,1.523717234415491e-05
1.271519999999797,1.522900541768771e-05
1.271339999999797,1.522084036642942e-05
1.271159999999797,1.52126771905946e-05
1.270979999999797,1.520451589039776e-05
1.270799999999797,1.519635646605335e-05
1.270619999999797,1.518819891777585e-05
1.270439999999797,1.518004324577967e-05
1.270259999999797,1.517188945027919e-05
1.270079999999797,1.516373753148881e-05
1.269899999999797,1.515558748962286e-05
1.269719999999797,1.514743932489563e-05
1.269539999999797,1.513929303752143e-05
1.269359999999797,1.513114862771451e-05
1.269179999999797,1.512300609568909e-05
1.268999999999797,1.511486544165937e-05
1.268819999999796,1.510672666583955e-05
1.268639999999796,1.509858976844375e-05
1.268459999999796,1.509045474968611e-05
1.268279999999796,1.50823216097807e-05
1.268099999999796,1.507419034894159e-05
1.267919999999796,1.506606096738283e-05
1.267739999999796,1.505793346531841e-05
1.267559999999796,1.504980784296233e-05
1.267379999999796,1.504168410052851e-05
1.267199999999796,1.503356223823093e-05
1.267019999999796,1.502544225628345e-05
1.266839999999796,1.501732415489994e-05
1.266659999999796,1.500920793429425e-05
1.266479999999796,1.500109359468022e-05
1.266299999999795,1.49929811362716e-05
1.266119999999795,1.498487055928216e-05
1.265939999999795,1.497676186392566e-05
1.265759999999795,1.496865505041578e-05
1.265579999999795,1.49605501189662e-05
1.265399999999795,1.495244706979059e-05
1.265219999999795,1.494434590310256e-05
1.265039999999795,1.49362466191157e-05
1.264859999999795,1.49281492180436e-05
1.264679999999795,1.492005370009978e-05
1.264499999999795,1.491196006549776e-05
1.264319999999795,1.490386831445103e-05
1.264139999999795,1.489577844717305e-05
1.263959999999795,1.488769046387726e-05
1.263779999999795,1.487960436477704e-05
1.263599999999794,1.487152015008578e-05
1.263419999999794,1.486343782001685e-05
1.263239999999794,1.485535737478355e-05
1.263059999999794,1.484727881459917e-05
1.262879999999794,1.483920213967699e-05
1.262699999999794,1.483112735023025e-05
1.262519999999794,1.482305444647216e-05
1.262339999999794,1.48149834286159e-05
1.262159999999794,1.480691429687464e-05
1.261979999999794,1.47988470514615e-05
1.261799999999794,1.47907816925896e-05
1.261619999999794,1.4782718220472e-05
1.261439999999794,1.477465663532176e-05
1.261259999999794,1.476659693735189e-05
1.261079999999793,1.47585391267754e-05
1.260899999999793,1.475048320380525e-05
1.260719999999793,1.474242916865438e-05
1.260539999999793,1.473437702153571e-05
1.260359999999793,1.47263267626621e-05
1.260179999999793,1.471827839224644e-05
1.259999999999793,1.471023191050155e-05
1.259819999999793,1.470218731764023e-05
1.259639999999793,1.469414461387527e-05
1.259459999999793,1.46861037994194e-05
1.259279999999793,1.467806487448537e-05
1.259099999999793,1.467002783928585e-05
1.258919999999793,1.466199269403351e-05
1.258739999999793,1.465395943894099e-05
1.258559999999793,1.464592807422093e-05
1.258379999999792,1.463789860008589e-05
1.258199999999792,1.462987101674844e-05
1.258019999999792,1.462184532442111e-05
1.257839999999792,1.461382152331641e-05
1.257659999999792,1.460579961364682e-05
1.257479999999792,1.459777959562476e-05
1.257299999999792,1.458976146946271e-05
1.257119999999792,1.458174523537303e-05
1.256939999999792,1.45737308935681e-05
1.256759999999792,1.456571844426025e-05
1.256579999999792,1.455770788766182e-05
1.256399999999792,1.454969922398508e-05
1.256219999999792,1.45416924534423e-05
1.256039999999792,1.45336875762457e-05
1.255859999999791,1.452568459260752e-05
1.255679999999791,1.451768350273991e-05
1.255499999999791,1.450968430685503e-05
1.255319999999791,1.450168700516502e-05
1.255139999999791,1.449369159788197e-05
1.254959999999791,1.448569808521795e-05
1.254779999999791,1.447770646738501e-05
1.254599999999791,1.446971674459516e-05
1.254419999999791,1.446172891706041e-05
1.254239999999791,1.445374298499272e-05
1.254059999999791,1.444575894860401e-05
1.253879999999791,1.443777680810622e-05
1.253699999999791,1.442979656371121e-05
1.253519999999791,1.442181821563083e-05
1.253339999999791,1.441384176407694e-05
1.25315999999979,1.440586720926132e-05
1.25297999999979,1.439789455139576e-05
1.25279999999979,1.438992379069201e-05
1.25261999999979,1.438195492736179e-05
1.25243999999979,1.437398796161679e-05
1.25225999999979,1.436602289366868e-05
1.25207999999979,1.43580597237291e-05
1.25189999999979,1.435009845200967e-05
1.25171999999979,1.434213907872198e-05
1.25153999999979,1.43341816040776e-05
1.25135999999979,1.432622602828804e-05
1.25117999999979,1.431827235156482e-05
1.25099999999979,1.431032057411942e-05
1.25081999999979,1.430237069616331e-05
1.250639999999789,1.42944227179079e-05
1.250459999999789,1.42864766395646e-05
1.250279999999789,1.427853246134477e-05
1.250099999999789,1.427059018345978e-05
1.249919999999789,1.426264980612093e-05
1.249739999999789,1.425471132953952e-05
1.249559999999789,1.424677475392682e-05
1.249379999999789,1.423884007949407e-05
1.249199999999789,1.423090730645247e-05
1.249019999999789,1.422297643501324e-05
1.248839999999789,1.42150474653875e-05
1.248659999999789,1.420712039778641e-05
1.248479999999789,1.419919523242108e-05
1.248299999999789,1.419127196950257e-05
1.248119999999789,1.418335060924194e-05
1.247939999999788,1.417543115185021e-05
1.247759999999788,1.416751359753841e-05
1.247579999999788,1.415959794651747e-05
1.247399999999788,1.415168419899839e-05
1.247219999999788,1.414377235519205e-05
1.247039999999788,1.413586241530935e-05
1.246859999999788,1.412795437956116e-05
1.246679999999788,1.412004824815832e-05
1.246499999999788,1.411214402131165e-05
1.246319999999788,1.410424169923192e-05
1.246139999999788,1.409634128212992e-05
1.245959999999788,1.408844277021636e-05
1.245779999999788,1.408054616370195e-05
1.245599999999788,1.407265146279737e-05
1.245419999999787,1.40647586677133e-05
1.245239999999787,1.405686777866035e-05
1.245059999999787,1.40489787958491e-05
1.244879999999787,1.404109171949016e-05
1.244699999999787,1.403320654979406e-05
1.244519999999787,1.402532328697132e-05
1.244339999999787,1.401744193123246e-05
1.244159999999787,1.400956248278791e-05
1.243979999999787,1.400168494184814e-05
1.243799999999787,1.399380930862356e-05
1.243619999999787,1.398593558332455e-05
1.243439999999787,1.397806376616149e-05
1.243259999999787,1.397019385734472e-05
1.243079999999787,1.396232585708453e-05
1.242899999999787,1.395445976559121e-05
1.242719999999786,1.394659558307502e-05
1.242539999999786,1.39387333097462e-05
1.242359999999786,1.393087294581495e-05
1.242179999999786,1.392301449149145e-05
1.241999999999786,1.391515794698584e-05
1.241819999999786,1.390730331250826e-05
1.241639999999786,1.38994505882688e-05
1.241459999999786,1.389159977447753e-05
1.241279999999786,1.388375087134452e-05
1.241099999999786,1.387590387907977e-05
1.240919999999786,1.386805879789328e-05
1.240739999999786,1.386021562799502e-05
1.240559999999786,1.385237436959493e-05
1.240379999999786,1.384453502290292e-05
1.240199999999785,1.383669758812888e-05
1.240019999999785,1.38288620654827e-05
1.239839999999785,1.382102845517418e-05
1.239659999999785,1.381319675741314e-05
1.239479999999785,1.380536697240938e-05
1.239299999999785,1.379753910037266e-05
1.239119999999785,1.378971314151268e-05
1.238939999999785,1.378188909603918e-05
1.238759999999785,1.377406696416182e-05
1.238579999999785,1.376624674609026e-05
1.238399999999785,1.375842844203412e-05
1.238219999999785,1.375061205220303e-05
1.238039999999785,1.374279757680652e-05
1.237859999999785,1.373498501605418e-05
1.237679999999785,1.372717437015552e-05
1.237499999999784,1.371936563932002e-05
1.237319999999784,1.371155882375718e-05
1.237139999999784,1.370375392367644e-05
1.236959999999784,1.369595093928718e-05
1.236779999999784,1.368814987079883e-05
1.236599999999784,1.368035071842075e-05
1.236419999999784,1.367255348236227e-05
1.236239999999784,1.366475816283273e-05
1.236059999999784,1.36569647600414e-05
1.235879999999784,1.364917327419753e-05
1.235699999999784,1.364138370551039e-05
1.235519999999784,1.363359605418916e-05
1.235339999999784,1.362581032044305e-05
1.235159999999784,1.361802650448119e-05
1.234979999999783,1.361024460651274e-05
1.234799999999783,1.360246462674679e-05
1.234619999999783,1.359468656539243e-05
1.234439999999783,1.358691042265872e-05
1.234259999999783,1.357913619875468e-05
1.234079999999783,1.357136389388931e-05
1.233899999999783,1.356359350827159e-05
1.233719999999783,1.355582504211049e-05
1.233539999999783,1.354805849561493e-05
1.233359999999783,1.354029386899378e-05
1.233179999999783,1.353253116245595e-05
1.232999999999783,1.352477037621027e-05
1.232819999999783,1.351701151046556e-05
1.232639999999783,1.350925456543063e-05
1.232459999999783,1.350149954131426e-05
1.232279999999782,1.349374643832518e-05
1.232099999999782,1.348599525667211e-05
1.231919999999782,1.347824599656374e-05
1.231739999999782,1.347049865820876e-05
1.231559999999782,1.346275324181579e-05
1.231379999999782,1.345500974759345e-05
1.231199999999782,1.344726817575035e-05
1.231019999999782,1.343952852649502e-05
1.230839999999782,1.343179080003605e-05
1.230659999999782,1.342405499658192e-05
1.230479999999782,1.341632111634112e-05
1.230299999999782,1.340858915952213e-05
1.230119999999782,1.340085912633337e-05
1.229939999999782,1.339313101698327e-05
1.229759999999781,1.33854048316802e-05
1.229579999999781,1.337768057063253e-05
1.229399999999781,1.33699582340486e-05
1.229219999999781,1.336223782213671e-05
1.229039999999781,1.335451933510515e-05
1.228859999999781,1.334680277316218e-05
1.228679999999781,1.333908813651603e-05
1.228499999999781,1.333137542537491e-05
1.228319999999781,1.332366463994701e-05
1.228139999999781,1.331595578044048e-05
1.227959999999781,1.330824884706345e-05
1.227779999999781,1.330054384002403e-05
1.227599999999781,1.32928407595303e-05
1.227419999999781,1.328513960579032e-05
1.227239999999781,1.327744037901211e-05
1.22705999999978,1.326974307940368e-05
1.22687999999978,1.326204770717303e-05
1.22669999999978,1.325435426252809e-05
1.22651999999978,1.32466627456768e-05
1.22633999999978,1.323897315682706e-05
1.22615999999978,1.323128549618674e-05
1.22597999999978,1.32235997639637e-05
1.22579999999978,1.32159159603658e-05
1.22561999999978,1.320823408560079e-05
1.22543999999978,1.320055413987648e-05
1.22525999999978,1.31928761234006e-05
1.22507999999978,1.318520003638092e-05
1.22489999999978,1.31775258790251e-05
1.22471999999978,1.316985365154085e-05
1.224539999999779,1.316218335413578e-05
1.224359999999779,1.315451498701755e-05
1.224179999999779,1.314684855039377e-05
1.223999999999779,1.313918404447198e-05
1.223819999999779,1.313152146945976e-05
1.223639999999779,1.312386082556462e-05
1.223459999999779,1.311620211299408e-05
1.223279999999779,1.310854533195561e-05
1.223099999999779,1.310089048265667e-05
1.222919999999779,1.309323756530466e-05
1.222739999999779,1.308558658010701e-05
1.222559999999779,1.307793752727109e-05
1.222379999999779,1.307029040700424e-05
1.222199999999779,1.30626452195138e-05
1.222019999999779,1.305500196500706e-05
1.221839999999778,1.304736064369131e-05
1.221659999999778,1.303972125577379e-05
1.221479999999778,1.303208380146175e-05
1.221299999999778,1.302444828096237e-05
1.221119999999778,1.301681469448285e-05
1.220939999999778,1.300918304223031e-05
1.220759999999778,1.300155332441192e-05
1.220579999999778,1.299392554123475e-05
1.220399999999778,1.298629969290589e-05
1.220219999999778,1.297867577963241e-05
1.220039999999778,1.297105380162132e-05
1.219859999999778,1.296343375907962e-05
1.219679999999778,1.295581565221432e-05
1.219499999999778,1.294819948123235e-05
1.219319999999777,1.294058524634065e-05
1.219139999999777,1.293297294774613e-05
1.218959999999777,1.292536258565567e-05
1.218779999999777,1.291775416027613e-05
1.218599999999777,1.291014767181432e-05
1.218419999999777,1.290254312047707e-05
1.218239999999777,1.289494050647118e-05
1.218059999999777,1.288733983000338e-05
1.217879999999777,1.287974109128042e-05
1.217699999999777,1.287214429050901e-05
1.217519999999777,1.286454942789583e-05
1.217339999999777,1.285695650364754e-05
1.217159999999777,1.284936551797079e-05
1.216979999999777,1.284177647107219e-05
1.216799999999777,1.283418936315832e-05
1.216619999999776,1.282660419443575e-05
1.216439999999776,1.281902096511102e-05
1.216259999999776,1.281143967539066e-05
1.216079999999776,1.280386032548112e-05
1.215899999999776,1.279628291558892e-05
1.215719999999776,1.278870744592047e-05
1.215539999999776,1.27811339166822e-05
1.215359999999776,1.27735623280805e-05
1.215179999999776,1.276599268032175e-05
1.214999999999776,1.275842497361229e-05
1.214819999999776,1.275085920815845e-05
1.214639999999776,1.274329538416651e-05
1.214459999999776,1.273573350184276e-05
1.214279999999776,1.272817356139345e-05
1.214099999999775,1.27206155630248e-05
1.213919999999775,1.271305950694302e-05
1.213739999999775,1.270550539335429e-05
1.213559999999775,1.269795322246476e-05
1.213379999999775,1.269040299448055e-05
1.213199999999775,1.268285470960779e-05
1.213019999999775,1.267530836805253e-05
1.212839999999775,1.266776397002087e-05
1.212659999999775,1.266022151571882e-05
1.212479999999775,1.265268100535239e-05
1.212299999999775,1.264514243912758e-05
1.212119999999775,1.263760581725034e-05
1.211939999999775,1.263007113992662e-05
1.211759999999775,1.262253840736234e-05
1.211579999999775,1.26150076197634e-05
1.211399999999774,1.260747877733563e-05
1.211219999999774,1.259995188028492e-05
1.211039999999774,1.259242692881707e-05
1.210859999999774,1.25849039231379e-05
1.210679999999774,1.257738286345314e-05
1.210499999999774,1.256986374996858e-05
1.210319999999774,1.256234658288994e-05
1.210139999999774,1.255483136242291e-05
1.209959999999774,1.25473180887732e-05
1.209779999999774,1.253980676214644e-05
1.209599999999774,1.253229738274828e-05
1.209419999999774,1.252478995078431e-05
1.209239999999774,1.251728446646014e-05
1.209059999999774,1.250978092998133e-05
1.208879999999773,1.250227934155342e-05
1.208699999999773,1.249477970138191e-05
1.208519999999773,1.248728200967232e-05
1.208339999999773,1.24797862666301e-05
1.208159999999773,1.247229247246071e-05
1.207979999999773,1.246480062736957e-05
1.207799999999773,1.245731073156209e-05
1.207619999999773,1.244982278524364e-05
1.207439999999773,1.244233678861956e-05
1.207259999999773,1.243485274189522e-05
1.207079999999773,1.24273706452759e-05
1.206899999999773,1.24198904989669e-05
1.206719999999773,1.241241230317346e-05
1.206539999999773,1.240493605810085e-05
1.206359999999773,1.239746176395427e-05
1.206179999999772,1.238998942093892e-05
1.205999999999772,1.238251902925999e-05
1.205819999999772,1.237505058912259e-05
1.205639999999772,1.236758410073187e-05
1.205459999999772,1.236011956429292e-05
1.205279999999772,1.235265698001085e-05
1.205099999999772,1.234519634809068e-05
1.204919999999772,1.233773766873747e-05
1.204739999999772,1.233028094215622e-05
1.204559999999772,1.232282616855193e-05
1.204379999999772,1.231537334812956e-05
1.204199999999772,1.230792248109405e-05
1.204019999999772,1.230047356765033e-05
1.203839999999772,1.229302660800331e-05
1.203659999999771,1.228558160235785e-05
1.203479999999771,1.227813855091881e-05
1.203299999999771,1.227069745389101e-05
1.203119999999771,1.226325831147929e-05
1.202939999999771,1.225582112388841e-05
1.202759999999771,1.224838589132314e-05
1.202579999999771,1.224095261398824e-05
1.202399999999771,1.223352129208842e-05
1.202219999999771,1.222609192582837e-05
1.202039999999771,1.221866451541277e-05
1.201859999999771,1.221123906104628e-05
1.201679999999771,1.220381556293354e-05
1.201499999999771,1.219639402127915e-05
1.201319999999771,1.218897443628768e-05
1.201139999999771,1.218155680816373e-05
1.20095999999977,1.217414113711182e-05
1.20077999999977,1.216672742333648e-05
1.20059999999977,1.215931566704222e-05
1.20041999999977,1.21519058684335e-05
1.20023999999977,1.214449802771478e-05
1.20005999999977,1.21370921450905e-05
1.19987999999977,1.212968822076508e-05
1.19969999999977,1.21222862549429e-05
1.19951999999977,1.211488624782833e-05
1.19933999999977,1.210748819962571e-05
1.19915999999977,1.210009211053938e-05
1.19897999999977,1.209269798077364e-05
1.19879999999977,1.208530581053278e-05
1.19861999999977,1.207791560002105e-05
1.198439999999769,1.207052734944268e-05
1.198259999999769,1.206314105900192e-05
1.198079999999769,1.205575672890294e-05
1.197899999999769,1.204837435934992e-05
1.197719999999769,1.204099395054703e-05
1.197539999999769,1.203361550269838e-05
1.197359999999769,1.20262390160081e-05
1.197179999999769,1.201886449068027e-05
1.196999999999769,1.201149192691896e-05
1.196819999999769,1.200412132492822e-05
1.196639999999769,1.199675268491207e-05
1.196459999999769,1.198938600707453e-05
1.196279999999769,1.198202129161957e-05
1.196099999999769,1.197465853875117e-05
1.195919999999769,1.196729774867325e-05
1.195739999999768,1.195993892158975e-05
1.195559999999768,1.195258205770457e-05
1.195379999999768,1.194522715722158e-05
1.195199999999768,1.193787422034464e-05
1.195019999999768,1.193052324727761e-05
1.194839999999768,1.192317423822428e-05
1.194659999999768,1.191582719338846e-05
1.194479999999768,1.190848211297391e-05
1.194299999999768,1.190113899718441e-05
1.194119999999768,1.189379784622368e-05
1.193939999999768,1.188645866029545e-05
1.193759999999768,1.187912143960339e-05
1.193579999999768,1.18717861843512e-05
1.193399999999768,1.186445289474251e-05
1.193219999999767,1.185712157098097e-05
1.193039999999767,1.184979221327018e-05
1.192859999999767,1.184246482181373e-05
1.192679999999767,1.183513939681521e-05
1.192499999999767,1.182781593847816e-05
1.192319999999767,1.182049444700612e-05
1.192139999999767,1.181317492260257e-05
1.191959999999767,1.180585736547105e-05
1.191779999999767,1.1798541775815e-05
1.191599999999767,1.179122815383788e-05
1.191419999999767,1.178391649974311e-05
1.191239999999767,1.177660681373413e-05
1.191059999999767,1.17692990960143e-05
1.190879999999767,1.176199334678701e-05
1.190699999999767,1.175468956625562e-05
1.190519999999766,1.174738775462343e-05
1.190339999999766,1.174008791209379e-05
1.190159999999766,1.173279003886997e-05
1.189979999999766,1.172549413515526e-05
1.189799999999766,1.171820020115289e-05
1.189619999999766,1.171090823706611e-05
1.189439999999766,1.170361824309815e-05
1.189259999999766,1.169633021945218e-05
1.189079999999766,1.168904416633139e-05
1.188899999999766,1.168176008393894e-05
1.188719999999766,1.167447797247795e-05
1.188539999999766,1.166719783215156e-05
1.188359999999766,1.165991966316286e-05
1.188179999999766,1.165264346571494e-05
1.187999999999765,1.164536924001084e-05
1.187819999999765,1.163809698625362e-05
1.187639999999765,1.16308267046463e-05
1.187459999999765,1.162355839539188e-05
1.187279999999765,1.161629205869336e-05
1.187099999999765,1.160902769475368e-05
1.186919999999765,1.160176530377583e-05
1.186739999999765,1.15945048859627e-05
1.186559999999765,1.158724644151721e-05
1.186379999999765,1.157998997064227e-05
1.186199999999765,1.157273547354074e-05
1.186019999999765,1.156548295041547e-05
1.185839999999765,1.155823240146931e-05
1.185659999999765,1.155098382690507e-05
1.185479999999764,1.154373722692555e-05
1.185299999999764,1.153649260173354e-05
1.185119999999764,1.15292499515318e-05
1.184939999999764,1.152200927652307e-05
1.184759999999764,1.151477057691008e-05
1.184579999999764,1.150753385289554e-05
1.184399999999764,1.150029910468215e-05
1.184219999999764,1.149306633247256e-05
1.184039999999764,1.148583553646945e-05
1.183859999999764,1.147860671687544e-05
1.183679999999764,1.147137987389316e-05
1.183499999999764,1.14641550077252e-05
1.183319999999764,1.145693211857416e-05
1.183139999999764,1.14497112066426e-05
1.182959999999764,1.144249227213308e-05
1.182779999999763,1.14352753152481e-05
1.182599999999763,1.14280603361902e-05
1.182419999999763,1.142084733516188e-05
1.182239999999763,1.14136363123656e-05
1.182059999999763,1.140642726800383e-05
1.181879999999763,1.139922020227902e-05
1.181699999999763,1.13920151153936e-05
1.181519999999763,1.138481200754996e-05
1.181339999999763,1.137761087895052e-05
1.181159999999763,1.137041172979764e-05
1.180979999999763,1.136321456029368e-05
1.180799999999763,1.135601937064099e-05
1.180619999999763,1.134882616104189e-05
1.180439999999763,1.134163493169869e-05
1.180259999999762,1.133444568281368e-05
1.180079999999762,1.132725841458914e-05
1.179899999999762,1.132007312722732e-05
1.179719999999762,1.131288982093048e-05
1.179539999999762,1.130570849590083e-05
1.179359999999762,1.129852915234059e-05
1.179179999999762,1.129135179045195e-05
1.178999999999762,1.128417641043707e-05
1.178819999999762,1.127700301249815e-05
1.178639999999762,1.126983159683728e-05
1.178459999999762,1.126266216365664e-05
1.178279999999762,1.125549471315831e-05
1.178099999999762,1.124832924554441e-05
1.177919999999762,1.1241165761017e-05
1.177739999999762,1.123400425977816e-05
1.177559999999761,1.122684474202992e-05
1.177379999999761,1.121968720797434e-05
1.177199999999761,1.121253165781341e-05
1.177019999999761,1.120537809174916e-05
1.176839999999761,1.119822650998355e-05
1.176659999999761,1.119107691271856e-05
1.176479999999761,1.118392930015615e-05
1.176299999999761,1.117678367249828e-05
1.176119999999761,1.116964002994684e-05
1.175939999999761,1.116249837270374e-05
1.175759999999761,1.115535870097091e-05
1.175579999999761,1.11482210149502e-05
1.175399999999761,1.114108531484349e-05
1.175219999999761,1.113395160085262e-05
1.17503999999976,1.112681987317943e-05
1.17485999999976,1.111969013202574e-05
1.17467999999976,1.111256237759336e-05
1.17449999999976,1.110543661008408e-05
1.17431999999976,1.109831282969967e-05
1.17413999999976,1.109119103664189e-05
1.17395999999976,1.10840712311125e-05
1.17377999999976,1.107695341331323e-05
1.17359999999976,1.106983758344579e-05
1.17341999999976,1.106272374171189e-05
1.17323999999976,1.105561188831322e-05
1.17305999999976,1.104850202345146e-05
1.17287999999976,1.104139414732828e-05
1.17269999999976,1.103428826014531e-05
1.17251999999976,1.102718436210421e-05
1.172339999999759,1.102008245340657e-05
1.172159999999759,1.101298253425403e-05
1.171979999999759,1.100588460484816e-05
1.171799999999759,1.099878866539054e-05
1.171619999999759,1.099169471608276e-05
1.171439999999759,1.098460275712636e-05
1.171259999999759,1.097751278872287e-05
1.171079999999759,1.097042481107384e-05
1.170899999999759,1.096333882438076e-05
1.170719999999759,1.095625482884515e-05
1.170539999999759,1.094917282466848e-05
1.170359999999759,1.094209281205225e-05
1.170179999999759,1.09350147911979e-05
1.169999999999759,1.092793876230689e-05
1.169819999999758,1.092086472558065e-05
1.169639999999758,1.091379268122061e-05
1.169459999999758,1.090672262942818e-05
1.169279999999758,1.089965457040475e-05
1.169099999999758,1.089258850435173e-05
1.168919999999758,1.088552443147047e-05
1.168739999999758,1.087846235196235e-05
1.168559999999758,1.087140226602871e-05
1.168379999999758,1.08643441738709e-05
1.168199999999758,1.085728807569023e-05
1.168019999999758,1.085023397168802e-05
1.167839999999758,1.084318186206558e-05
1.167659999999758,1.083613174702419e-05
1.167479999999758,1.082908362676514e-05
1.167299999999758,1.082203750148969e-05
1.167119999999757,1.08149933713991e-05
1.166939999999757,1.080795123669463e-05
1.166759999999757,1.080091109757747e-05
1.166579999999757,1.079387295424889e-05
1.166399999999757,1.078683680691008e-05
1.166219999999757,1.077980265576224e-05
1.166039999999757,1.077277050100656e-05
1.165859999999757,1.076574034284422e-05
1.165679999999757,1.075871218147639e-05
1.165499999999757,1.075168601710423e-05
1.165319999999757,1.074466184992888e-05
1.165139999999757,1.073763968015148e-05
1.164959999999757,1.073061950797315e-05
1.164779999999757,1.072360133359502e-05
1.164599999999756,1.071658515721817e-05
1.164419999999756,1.070957097904373e-05
1.164239999999756,1.070255879927276e-05
1.164059999999756,1.069554861810633e-05
1.163879999999756,1.068854043574552e-05
1.163699999999756,1.068153425239139e-05
1.163519999999756,1.067453006824497e-05
1.163339999999756,1.066752788350731e-05
1.163159999999756,1.066052769837942e-05
1.162979999999756,1.065352951306234e-05
1.162799999999756,1.064653332775705e-05
1.162619999999756,1.063953914266458e-05
1.162439999999756,1.063254695798589e-05
1.162259999999756,1.062555677392199e-05
1.162079999999756,1.061856859067382e-05
1.161899999999755,1.061158240844238e-05
1.161719999999755,1.06045982274286e-05
1.161539999999755,1.059761604783342e-05
1.161359999999755,1.059063586985781e-05
1.161179999999755,1.058365769370265e-05
1.160999999999755,1.05766815195689e-05
1.160819999999755,1.056970734765745e-05
1.160639999999755,1.056273517816922e-05
1.160459999999755,1.055576501130509e-05
1.160279999999755,1.054879684726596e-05
1.160099999999755,1.054183068625271e-05
1.159919999999755,1.053486652846621e-05
1.159739999999755,1.052790437410733e-05
1.159559999999755,1.05209442233769e-05
1.159379999999754,1.051398607647581e-05
1.159199999999754,1.050702993360489e-05
1.159019999999754,1.050007579496496e-05
1.158839999999754,1.049312366075685e-05
1.158659999999754,1.04861735311814e-05
1.158479999999754,1.04792254064394e-05
1.158299999999754,1.047227928673169e-05
1.158119999999754,1.046533517225905e-05
1.157939999999754,1.045839306322226e-05
1.157759999999754,1.045145295982213e-05
1.157579999999754,1.044451486225943e-05
1.157399999999754,1.043757877073495e-05
1.157219999999754,1.043064468544944e-05
1.157039999999754,1.042371260660368e-05
1.156859999999754,1.041678253439841e-05
1.156679999999753,1.040985446903439e-05
1.156499999999753,1.040292841071237e-05
1.156319999999753,1.039600435963309e-05
1.156139999999753,1.038908231599727e-05
1.155959999999753,1.038216228000564e-05
1.155779999999753,1.037524425185895e-05
1.155599999999753,1.036832823175788e-05
1.155419999999753,1.036141421990318e-05
1.155239999999753,1.035450221649554e-05
1.155059999999753,1.034759222173566e-05
1.154879999999753,1.034068423582424e-05
1.154699999999753,1.033377825896198e-05
1.154519999999753,1.032687429134957e-05
1.154339999999753,1.031997233318769e-05
1.154159999999752,1.031307238467702e-05
1.153979999999752,1.030617444601825e-05
1.153799999999752,1.029927851741203e-05
1.153619999999752,1.029238459905906e-05
1.153439999999752,1.028549269115997e-05
1.153259999999752,1.027860279391545e-05
1.153079999999752,1.027171490752614e-05
1.152899999999752,1.02648290321927e-05
1.152719999999752,1.025794516811579e-05
1.152539999999752,1.025106331549605e-05
1.152359999999752,1.024418347453412e-05
1.152179999999752,1.023730564543066e-05
1.151999999999752,1.023042982838627e-05
1.151819999999752,1.022355602360163e-05
1.151639999999752,1.021668423127736e-05
1.151459999999751,1.020981445161409e-05
1.151279999999751,1.020294668481244e-05
1.151099999999751,1.019608093107304e-05
1.150919999999751,1.018921719059652e-05
1.150739999999751,1.01823554635835e-05
1.150559999999751,1.017549575023461e-05
1.150379999999751,1.016863805075045e-05
1.150199999999751,1.016178236533166e-05
1.150019999999751,1.015492869417883e-05
1.149839999999751,1.014807703749259e-05
1.149659999999751,1.014122739547356e-05
1.149479999999751,1.013437976832234e-05
1.149299999999751,1.012753415623956e-05
1.149119999999751,1.01206905594258e-05
1.14893999999975,1.011384897808169e-05
1.14875999999975,1.010700941240784e-05
1.14857999999975,1.010017186260486e-05
1.14839999999975,1.009333632887335e-05
1.14821999999975,1.008650281141392e-05
1.14803999999975,1.007967131042719e-05
1.14785999999975,1.007284182611375e-05
1.14767999999975,1.006601435867422e-05
1.14749999999975,1.005918890830921e-05
1.14731999999975,1.005236547521932e-05
1.14713999999975,1.004554405960518e-05
1.14695999999975,1.003872466166738e-05
1.14677999999975,1.003190728160655e-05
1.14659999999975,1.002509191962329e-05
1.14641999999975,1.001827857591822e-05
1.146239999999749,1.001146725069195e-05
1.146059999999749,1.00046579441451e-05
1.145879999999749,9.997850656478301e-06
1.145699999999749,9.991045387892153e-06
1.145519999999749,9.984242138587291e-06
1.145339999999749,9.977440908764337e-06
1.145159999999749,9.970641698623913e-06
1.144979999999749,9.963844508366657e-06
1.144799999999749,9.957049338193194e-06
1.144619999999749,9.950256188304159e-06
1.144439999999749,9.943465058900186e-06
1.144259999999749,9.936675950181922e-06
1.144079999999749,9.929888862350005e-06
1.143899999999749,9.923103795605077e-06
1.143719999999748,9.916320750147791e-06
1.143539999999748,9.909539726178807e-06
1.143359999999748,9.902760723898768e-06
1.143179999999748,9.895983743508335e-06
1.142999999999748,9.889208785208182e-06
1.142819999999748,9.882435849198976e-06
1.142639999999748,9.875664935681389e-06
1.142459999999748,9.868896044856092e-06
1.142279999999748,9.862129176923761e-06
1.142099999999748,9.855364332085095e-06
1.141919999999748,9.848601510540776e-06
1.141739999999748,9.841840712491508e-06
