(v("/V_in+" ?result "tran") - v("/V_in-" ?result "tran")) X,(v("/V_in+" ?result "tran") - v("/V_in-" ?result "tran")) Y
0.0001024106740859512,-0.3499999999878266
0.0001024107267219057,-0.3499999999878303
0.0001024107780182821,-0.3499999999878343
0.0001024108276627809,-0.3499999999878388
0.0001024108754593053,-0.3499999999878438
0.0001024109212699646,-0.349999999987849
0.0001024109649799396,-0.3499999999878552
0.0001024110064839819,-0.3499999999878617
0.0001024110456850759,-0.349999999987869
0.0001024110824974486,-0.3499999999878769
0.0001024111168498413,-0.3499999999878852
0.0001024111486877001,-0.3499999999878942
0.0001024111779744747,-0.3499999999879039
0.0001024112046930999,-0.3499999999879144
0.0001024112288495584,-0.3499999999879252
0.0001024112504816621,-0.3499999999879367
0.0001024112696788256,-0.349999999987949
0.0001024112866237939,-0.3499999999879615
0.000102411301664946,-0.3499999999879748
0.0001024113153873754,-0.3499999999879891
0.0001024113286215118,-0.3499999999880055
0.0001024113424574562,-0.349999999988025
0.0001024113585759465,-0.3499999999880515
0.0001024113813946821,-0.3499999999880955
0.0001024114176937064,-0.3499999999881792
0.0001024114439932958,-0.3499999999882427
0.0001024114677741079,-0.3499999999880199
0.0001024114756027834,-0.3499999999875982
0.0001024114837282218,-0.3499999999863825
0.0001024114919600383,-0.3499999999835844
0.0001024114982898204,-0.3499999999799751
0.0001024115046169543,-0.349999999974881
0.0001024115121838278,-0.3499999999668699
0.0001024115190099136,-0.3499999999581387
0.0001024115255290448,-0.3499999999488751
0.0001024115314914841,-0.3499999999400094
0.0001024115372244373,-0.3499999999315025
0.0001024115429935144,-0.3499999999232724
0.0001024115488461944,-0.3499999999154464
0.0001024115553988316,-0.3499999999073862
0.0001024115617959696,-0.3499999999002528
0.0001024115688263566,-0.349999999893295
0.0001024115775810173,-0.3499999998860133
0.0001024115857316576,-0.3499999998806655
0.0001024115940255593,-0.3499999998765522
0.0001024116020511425,-0.3499999998737001
0.0001024116091178797,-0.3499999998719453
0.0001024116196678478,-0.3499999998702792
0.0001024116319064014,-0.3499999998692691
0.0001024116439097184,-0.3499999998688116
0.0001024116569283852,-0.3499999998685797
0.0001024116720987233,-0.3499999998684226
0.000102411691225146,-0.3499999998682551
