(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
0.0001999701802651856,1.391340779440219
0.0001999994935420947,1.391485262795445
0.000200058120095913,1.391863794268322
0.0002001753732035495,1.392899661207027
0.0002004098794188226,1.395705714279796
0.0002008788918493686,1.402867379268137
0.0002014394459246843,1.412681139904686
0.000202,1.422929067656295
0.0002020513568782098,1.423873755939338
0.0002021360862418728,1.42542998431836
0.0002022355199901742,1.427250295666554
0.0002022852368643249,1.428157890235304
0.0002023455699230774,1.429256665730612
0.0002023638178820221,1.429588395061232
0.0002024003137999116,1.430250951433244
0.0002024081635821989,1.430393298130044
0.0002024120884733425,1.430464449601367
0.0002024140509189144,1.430500019800759
0.000202417975810058,1.43057114903378
0.0002024208136586788,1.430622569965551
0.0002024221181310719,1.430646204676533
0.0002024234031656469,1.430669497419413
0.0002024241516385682,1.430683065825057
0.0002024246940524973,1.430692896239632
0.0002024251412953818,1.430700962342897
0.0002024256200496766,1.430709670080583
0.000202426102991125,1.43072013604147
0.0002024262162510869,1.430724029319361
0.0002024263537762144,1.430731720616573
0.0002024264545356209,1.43074059614417
0.0002024265696395472,1.430753617542221
0.0002024266585128427,1.430751158229735
0.0002024267259087751,1.430696329127828
0.0002024268133225164,1.430477928761426
0.0002024268301028664,1.430424471766402
0.0002024268636635665,1.430322995295794
0.00020242690093311,1.430196155347205
0.0002024269306585498,1.430072133826067
0.0002024269481876297,1.430021972511433
0.0002024269496408623,1.430020274337758
0.0002024269525473275,1.43001882666918
0.000202426958360258,1.430022478576708
0.0002024269699861188,1.430045898749936
0.0002024269845639623,1.430089826829746
0.0002024270031549194,1.430152301773716
0.0002024270284326189,1.43023695381323
0.0002024270710424409,1.430365828642468
0.0002024271281147652,1.430507513952627
0.0002024272094972324,1.430664551663609
0.0002024273169867193,1.430823853982284
0.0002024274455404886,1.430970816766173
0.0002024276335358382,1.431127350663025
0.0002024278274894473,1.431233720000253
0.0002024280078374752,1.431296080135843
0.0002024282342164678,1.431338895324042
0.0002024286869744531,1.431362250529573
0.0002024291433531529,1.431358358925991
0.0002024297842413281,1.431342629580981
0.0002024303562530417,1.431323714223828
0.0002024305428224059,1.431317105861556
0.0002024309159611341,1.431303653484328
0.0002024316622385906,1.431275935940179
0.0002024327705623472,1.431233584958832
0.0002024340430559499,1.431183488996894
0.0002024354271293039,1.431128031901038
0.0002024367824948414,1.431073473407834
0.0002024383538043662,1.431011163964013
0.0002024414964234158,1.430892869009799
0.0002024447289896153,1.430778002160183
0.0002024473170167905,1.430690432341444
0.0002024482156505147,1.430668899936406
0.0002024500129179633,1.430647267806953
0.0002024536074528603,1.430692340782873
0.0002024580551072194,1.430917127734365
0.0002024631152186661,1.431413352479606
0.0002024705269539288,1.43240653137051
0.0002024771927726801,1.433383889144155
0.0002024856610833953,1.434568310888693
0.0002024959540517251,1.435908460795779
0.0002025165399883848,1.438281684232362
0.0002025216178508901,1.438807262317285
0.0002025269033663078,1.439332352055129
0.0002025298784920136,1.439618623125964
