I0.phi_h X,I0.phi_h Y
0.009199441309075112,1.305829428466512
0.009199441355764467,1.111662106002446
0.009199441389974611,0.9354034366615696
0.009199441422936926,0.7432354707442862
0.009199441454578836,0.544273263756103
0.009199441481747849,0.3697453960232633
0.009199441493645918,0.2980488961509476
0.009199441506536942,0.2320369522924222
0.0091994415173821,0.1888516979740667
0.009199441529467835,0.1531309100633779
0.009199441542482001,0.1255395519036759
0.009199441555121653,0.1059156544795385
0.009199441567866297,0.0906507636850063
0.009199441582195132,0.07696698638547816
0.00919944159953506,0.06374380842005969
0.009199441621399643,0.05073431811627077
0.009199441648816194,0.03845522157876426
0.009199441681755204,0.02776695646891504
0.009199441720740976,0.01897624283724939
0.00919944176719001,0.0121657876675139
0.009199441823277001,0.00739289573587167
0.009199441890059213,0.004521263749538207
0.00919944196637037,0.002940644727629125
0.009199442055435207,0.001985119114940747
0.00919944212423175,0.001515275955476782
0.009199442205546604,0.001116254699516734
0.009199442309637835,0.0008135808948293924
0.009199442367112348,0.0007401016209487381
0.009199442423860961,0.000705814201679861
0.009199442454510511,0.0007083423233940534
0.009199442484860831,0.0007342476886472387
0.009199442511590212,0.000780072056597671
0.009199442538219228,0.0008386137381033734
0.00919944257834736,0.0009342589463235809
0.009199442625268487,0.0009979459121555868
0.009199442671292087,0.0009954231186877726
0.009199442693020867,0.0009974231004861844
0.009199442714631708,0.0009709446871133589
0.009199442726622238,0.0009170030036062186
0.009199442738924915,0.0008197159839835888
0.00919944275024197,0.0007119948328496585
0.00919944276404476,0.0005970307926650435
0.009199442780979242,0.0005043422790418676
0.009199442794266774,0.0004633409788456944
0.009199442807938104,0.000435985616761401
0.009199442824284506,0.0004111980688650356
0.009199442844779941,0.0003857374764804768
0.009199442871325222,0.000358690591283396
0.009199442904293254,0.0003316333465068845
0.009199442943392521,0.0003056712012026012
0.009199442989329825,0.0002803337937317201
0.009199443044121987,0.0002549743358122879
0.009199443108557468,0.0002311126822317596
0.009199443177766603,0.0002121355513849827
0.009199443248971451,0.0001972913315495168
0.009199443330649185,0.0001829476627941251
0.009199443412056748,0.0001702018164287617
0.009199443501588078,0.0001572402332622416
0.009199443592603596,0.0001453680101428671
0.009199443685188154,0.0001347610833041805
0.009199443778865599,0.0001252925640522653
0.009199443887318953,0.0001155063535196345
0.009199444023451518,0.0001046224106584567
0.009199444192543827,9.290597920526928e-05
0.009199444392784835,8.108891487454629e-05
0.009199444624959646,6.947512912872148e-05
0.009199444897425768,5.789292140800241e-05
0.009199445222058573,4.615721717451006e-05
0.009199445612903933,3.425488254963231e-05
0.009199446088806558,2.25014680412695e-05
0.009199446678087012,1.186266060516868e-05
0.009199447422876367,4.03926472995928e-06
0.009199448376183982,2.741866488569802e-07
0.009199449456906914,-2.564848400989453e-07
0.009199450639304016,-9.773479028972733e-08
0.009199451955157881,-2.87503636291849e-08
0.009199453277793628,8.228064048179158e-09
0.009199454647516966,1.929562255754948e-08
0.009199456229773192,2.418897518505126e-08
0.009199457977598221,2.506812737612696e-08
0.009199459875926437,2.523754847500581e-08
0.009199462085182396,2.527548382751604e-08
0.009199464819729561,2.452207056803911e-08
0.009199468140984827,2.363425495066835e-08
0.009199472235864104,2.266549768657621e-08
0.009199477256065475,2.173220132534063e-08
0.009199483414947801,2.093114412121117e-08
0.009199490951217507,2.030727962404138e-08
0.009199500146916145,1.983772166837579e-08
0.009199511323806125,1.947168304362916e-08
0.00919952485910697,1.916507925075473e-08
0.009199541202963358,1.889533965352812e-08
0.009199560922319008,1.865700752600836e-08
0.00919958481967945,1.845259237835484e-08
0.009199614273465584,1.828411619845884e-08
0.009199650198277263,1.814816116294186e-08
0.0091996906513704,1.803913179338369e-08
0.00919972834010061,1.798099213965138e-08
0.009199763322284659,1.797837471573535e-08
0.009199807088259133,1.798100144417889e-08
0.009199863544129567,1.798194985493713e-08
0.00919992,1.798545415880176e-08
0.009199928170737339,1.798498760273282e-08
0.009199936855967324,1.79893755960361e-08
0.00919994859245578,1.798596764518211e-08
0.009199972065432693,1.798879017445371e-08
0.009200019011386519,1.799005331915289e-08
0.00920011290329417,1.799064357684818e-08
0.009200300687109473,1.798718602491562e-08
0.009200676254740079,1.797566009956273e-08
0.009201427390001292,1.79543389536089e-08
0.009202000000000002,1.79413357285838e-08
0.009202030000000002,1.794073872199222e-08
0.009202059960786334,1.794013776455328e-08
0.009202110111554553,1.793915633365275e-08
0.009202210413090991,1.793723572273228e-08
0.009202246677457013,1.793655431146022e-08
0.009202306099798796,1.793545060307231e-08
0.009202350630356777,1.793463296072637e-08
0.009202385260148811,1.79340024030755e-08
0.009202421021901944,1.793335546720398e-08
0.009202435948501973,1.793308941978823e-08
0.009202451552301431,1.793283457554367e-08
0.00920245709051146,1.793291462078045e-08
0.009202463278804664,1.793402347605855e-08
0.009202464500578024,1.794103726394028e-08
0.009202466697587522,1.795650951722133e-08
0.009202469202401514,1.804093609103942e-08
0.009202471263051822,1.852306516740025e-08
0.009202473025315636,1.996762825577375e-08
0.009202474677620219,2.158855093942816e-08
0.009202476275881503,2.20889406752603e-08
0.009202477556970038,2.691725942991791e-08
0.009202478645935987,4.532340674162764e-08
0.009202479113636596,9.200567727784587e-08
0.009202479590874524,1.736049961509634e-07
0.009202479822031746,3.480406331233524e-07
0.009202480055197627,5.063389472112187e-07
0.009202480262584566,2.254533400182776e-07
0.009202480472025626,-2.999554281565793e-06
0.009202480622633158,-1.334957760677767e-05
0.009202480778100163,-3.500194037445659e-05
0.00920248090956044,-6.053278695637045e-05
0.009202481037314136,-9.733854145794519e-05
0.009202481111934597,-0.000137483570889024
0.009202481186625238,-0.0002133244629366326
0.009202481224684171,-0.0002894927270661899
0.00920248126263512,-0.0004067235012790494
0.009202481295711927,-0.0005456466702396217
0.009202481325545474,-0.0006804012625745148
0.009202481363204907,-0.0008418472133707601
0.009202481426760988,-0.001068748857217069
0.009202481483502374,-0.001271892176247969
0.009202481506970003,-0.001360601195260236
0.009202481526317493,-0.001422467214783476
0.009202481538893848,-0.001396077096167931
0.009202481551403191,-0.001218746024033598
0.009202481564512803,-0.0008629939654539687
0.00920248157703527,-0.0004394610964693493
0.009202481592926038,7.416828444937298e-05
0.009202481610535792,0.0004963953904203441
0.009202481626560136,0.0007348815015446132
0.009202481642020029,0.0008408242095179479
0.009202481658002396,0.0008558128393225698
0.009202481675449422,0.0008047539303535173
0.009202481695739355,0.0007046019978109139
0.009202481721978595,0.0005663121633659497
0.009202481761659822,0.0004017359556464902
0.009202481797996308,0.0003066176442978329
0.00920248183099138,0.0002533981428901855
0.009202481866239124,0.0002134734503622875
0.00920248190696331,0.0001783979336165429
0.009202481957541673,0.0001383987417070138
0.009202482026028653,9.297328681999162e-05
0.009202482093924311,6.088980164122431e-05
0.009202482169626594,3.858095681324318e-05
0.009202482252563624,2.739842610361442e-05
0.00920248233453658,2.781616937268375e-05
0.009202482409824415,4.157964573508546e-05
0.00920248246626441,7.277466971133818e-05
0.009202482506681242,0.0001162603822735009
0.009202482538284372,0.0001509392717445642
0.009202482569376082,0.0001705680866971889
0.00920248261045198,0.0001746729415462792
0.009202482665372363,0.0001583329701935306
0.009202482691155832,0.000159578041809421
0.009202482703815565,0.0002121376955030234
0.009202482715303717,0.0003615067157326462
0.009202482727208326,0.0006425275361300358
0.009202482737481411,0.000935641838420713
0.009202482749217518,0.001195926141900781
0.009202482756721645,0.001242195325067905
0.009202482764931914,0.001108486233530875
0.009202482771880792,0.0008262199181419854
0.009202482778194186,0.0004664832629431225
0.009202482785243543,4.289085433129061e-05
0.009202482796913318,-0.0004933196628693712
0.009202482805945149,-0.000664712110322099
0.009202482813481789,-0.00066015794635294
0.00920248282115778,-0.0005698004122112185
0.009202482829350791,-0.0004355658592326822
0.009202482838761421,-0.0002896774960072016
0.009202482850790332,-0.0001533533076917115
0.009202482867503485,-5.288040209925453e-05
0.009202482885555805,-1.572576603542381e-05
0.009202482901604378,-9.327473879846666e-06
0.009202482918489673,-5.949538135620998e-06
0.009202482938191541,-1.617765831473675e-06
0.00920248296255838,3.12328237328217e-06
0.00920248299420629,7.886431100016081e-06
0.009202483034914066,1.17752950138267e-05
0.009202483085668426,1.433920628087853e-05
0.009202483144538597,1.532948515851751e-05
0.009202483207478674,1.472603853552958e-05
0.009202483276484305,1.291065395151314e-05
0.009202483359632448,1.030190244604526e-05
0.009202483443758572,7.696650596092637e-06
0.009202483554643898,4.701057380611746e-06
0.009202483664479554,2.225652106880889e-06
0.009202483756094384,4.573280202405422e-07
0.009202483855234395,-1.187207799787547e-06
0.009202483977969321,-2.854005086402542e-06
0.009202484139235982,-4.474820159926157e-06
0.009202484335053043,-5.734844414275305e-06
0.00920248455918446,-6.462369526567915e-06
0.009202484818709503,-6.649071634707101e-06
0.009202485126790599,-6.320900627739224e-06
0.009202485497635096,-5.544501385421911e-06
0.009202485948097663,-4.447541829446524e-06
0.009202486496773344,-3.222541889040148e-06
0.009202487170758333,-2.056189517053872e-06
0.009202487972432423,-1.139013071255616e-06
0.009202488863993559,-5.51074688434504e-07
0.009202489880599079,-2.100973937009266e-07
0.009202491078825144,-3.807907671933194e-08
0.009202492459923437,2.616317263585205e-08
0.009202493795890984,3.627882409996748e-08
0.009202495227398357,3.24440244862447e-08
0.009202496918099887,2.685027305293837e-08
0.009202498709279573,2.347552786185929e-08
0.009202500706718688,2.200457938263772e-08
0.009202503091821013,2.154750203082394e-08
0.009202506064209493,2.144150840467981e-08
0.009202509671703295,2.134011481822506e-08
0.009202514108970685,2.116386711033812e-08
0.009202519551203906,2.095765744270885e-08
0.009202526227595782,2.075866021069665e-08
0.009202534388382463,2.0565154242081e-08
0.009202544329640384,2.035992436863633e-08
0.009202556393924546,2.013411225906307e-08
0.009202570985417109,1.989128366472409e-08
0.009202588592916696,1.964135479226238e-08
0.009202609854740277,1.939504580933148e-08
0.0092026357409133,1.916147212967609e-08
0.009202667688223738,1.894928536089636e-08
0.009202705948908105,1.877439013273963e-08
0.009202746427399672,1.865404871295774e-08
0.009202782030035576,1.858570961574037e-08
0.009202818695254751,1.853906321215966e-08
0.009202870849162438,1.849706828934941e-08
0.00920296,1.845848869171854e-08
0.009202970267611072,1.845656202850488e-08
0.009202980368593372,1.845473192685677e-08
0.00920299566023285,1.845211193886257e-08
0.009203026243511804,1.844736082653399e-08
0.009203087410069713,1.84393027234942e-08
0.009203209743185531,1.842671101578688e-08
0.009203454409417167,1.840898861235903e-08
0.009203943741880438,1.838936920408686e-08
0.009204922406806981,1.838127441151025e-08
0.009206836213804571,1.840015881373218e-08
0.009209573965625419,1.842673595344808e-08
0.009213756474854467,1.844051232263378e-08
0.009222121493312562,1.844068688246745e-08
0.009234756446082584,1.843733440009417e-08
0.009257159417162908,1.843638713644869e-08
0.00929896,1.843651545685472e-08
0.009299110680589327,1.843651838299887e-08
0.00929922524208621,1.843651996773605e-08
0.009299282522834651,1.843652140823273e-08
0.009299325255341287,1.843652264624574e-08
0.009299361233557169,1.843652365793066e-08
0.009299383303393815,1.843652426100678e-08
0.009299405297235826,1.84365248792613e-08
0.009299412867814811,1.843652514797691e-08
0.009299421135919913,1.843652590776923e-08
0.009299422749690178,1.843654036068526e-08
0.009299425534891667,1.843654999894286e-08
0.009299428550971087,1.843669996687432e-08
0.009299430686224774,1.843815808518637e-08
0.009299432535041311,1.844322517588367e-08
0.009299434199470895,1.844691150000024e-08
0.009299435885680879,1.843696313382724e-08
0.009299437286156381,1.84583526126127e-08
0.009299438416672877,1.857372188220879e-08
0.009299438954437501,1.906656093525243e-08
0.00929943949439541,1.961073186123595e-08
0.009299439744055978,2.406496856293264e-08
0.009299439998770606,2.424967005561529e-08
0.009299440217822728,1.301975431612718e-08
0.009299440417244306,-8.111500759319439e-08
0.009299440579127936,-4.591551258013078e-07
0.009299440756733396,-1.30202955944658e-06
0.009299440895048678,-2.345135125165549e-06
0.00929944102178281,-4.692099938172241e-06
0.009299441137278552,-1.152822911262532e-05
0.009299441187165067,-2.291440559261295e-05
0.009299441238190344,-5.164533262348284e-05
0.009299441280284896,-0.0001176032081196488
0.009299441311417495,-0.0002194437829539968
0.009299441339218764,-0.0002821562650040296
0.009299441368392156,-0.0002980847285420783
0.009299441400493207,-0.0003029993396146972
0.00929944143149586,-0.0003100665096287302
0.009299441482006404,-0.0003252477690434977
0.009299441505409617,-0.0003236872181319389
0.009299441526932309,-0.0002956962954838267
0.00929944154069264,-0.0002312616645698934
0.009299441555476686,-9.383057708330288e-05
0.009299441568006772,5.062257058010702e-05
0.009299441581290655,0.0001833518616843764
0.009299441605228343,0.0003181238115127291
0.009299441622747699,0.0003355758128791908
0.009299441637840059,0.0003178290598620181
0.00929944165416046,0.0002889800921942938
0.009299441672775709,0.0002592223874734439
0.009299441696223787,0.0002309539917791669
0.009299441726563192,0.0002043865486833733
0.009299441764937157,0.0001781970303307275
0.009299441811218997,0.0001506424244358688
0.009299441865591887,0.0001207477948134118
0.009299441929399537,9.16285191909433e-05
0.009299442004953787,6.654292173749334e-05
0.00929944208030101,5.182695096064401e-05
0.009299442151088598,4.679048978360053e-05
0.00929944223687492,5.216293663568876e-05
0.009299442322919956,7.543492813692234e-05
0.009299442402733397,0.0001366117456264079
0.009299442463122852,0.0002599850839361278
0.009299442505750023,0.0004394051480141216
0.009299442537673189,0.0006183139578866223
0.009299442566807202,0.0007763570179383869
0.009299442599354732,0.0009126441593163266
0.00929944263930918,0.001058618663495147
0.009299442671553089,0.001162776479313468
0.009299442706281318,0.001250256294436132
0.00929944274494246,0.001289386533810907
0.009299442761253933,0.001240403146889857
0.009299442779517303,0.001069520677881298
0.009299442793953909,0.0008603172365792301
0.009299442807487488,0.0006575214232627062
0.009299442829322819,0.0004072663241226829
0.009299442847416094,0.0002841588911689322
0.009299442863241823,0.0002209620568750457
0.009299442880661842,0.0001762874459736897
0.009299442900876269,0.0001406623650013127
0.009299442925718956,0.0001089702627893596
0.00929944295705247,7.925064150519022e-05
0.009299442996142306,5.171705008744674e-05
0.00929944304338437,2.768054753280143e-05
0.009299443098414198,9.502738269470732e-06
0.009299443159144313,-3.395505500285087e-07
0.009299443224027591,-3.308637135938923e-06
0.009299443297404709,-3.128466794624524e-06
0.009299443382415387,-2.288053729043431e-06
0.009299443468255985,-2.345647886939248e-06
0.009299443613993413,-3.51015271643366e-06
0.00929944371716486,-4.202761316039239e-06
0.009299443807954822,-4.314844070832354e-06
0.009299443914067217,-4.225418454146009e-06
0.009299444052874988,-4.197130567714484e-06
0.009299444236012278,-4.207605091126003e-06
0.009299444450059849,-4.185142630659424e-06
0.009299444691767109,-4.126190950742762e-06
0.009299444974104471,-4.039439532775308e-06
0.009299445312494681,-3.924724367238537e-06
0.009299445722574554,-3.77141135051762e-06
0.009299446224184622,-3.560163807464138e-06
0.00929944684804287,-3.257532470405415e-06
0.009299447639825105,-2.81320861141808e-06
0.009299448632194011,-2.20442362050785e-06
0.009299449756492483,-1.556371935684071e-06
0.009299451147808354,-9.391020337575569e-07
0.009299452327189671,-6.051512332460975e-07
0.009299453343184997,-4.139011844086643e-07
0.009299454408599956,-2.75410230755866e-07
0.009299455584721819,-1.747572934313888e-07
0.009299456928979112,-1.036586733994986e-07
0.009299458507395915,-5.506584697056775e-08
0.009299460411630087,-2.334129787330639e-08
0.009299462774092444,-3.964968310698765e-09
0.009299465684151104,6.322125381655141e-09
0.009299469218393627,1.068608157794348e-08
0.009299473536784838,1.183833153365729e-08
0.009299478844407605,1.166859956456445e-08
0.009299485363811765,1.132689312663249e-08
0.009299493338166256,1.132505020033664e-08
0.009299503052710177,1.171617555246823e-08
0.009299514845868002,1.235743087610511e-08
0.009299529115487742,1.31045655530268e-08
0.009299546338388637,1.38729186187749e-08
0.009299567128583116,1.462048190420573e-08
0.009299592399509742,1.532361985228769e-08
0.009299623580998995,1.596389583368271e-08
0.009299661265452185,1.650215243384528e-08
0.009299701800734302,1.688393732145176e-08
0.009299737877334242,1.710581690937606e-08
0.009299773834696275,1.725387364857469e-08
0.009299823144660149,1.738457402380056e-08
0.009299871572330073,1.746165426212256e-08
0.00929992,1.750821936981162e-08
0.009299927567518348,1.751281899439939e-08
0.009299935625943178,1.751751350961477e-08
0.009299946325518971,1.752332987759942e-08
0.009299967724670557,1.753359736646823e-08
0.009300010522973729,1.754970772518201e-08
0.009300096119580074,1.756993006329503e-08
0.009300267312792763,1.758484583219136e-08
0.009300609699218141,1.757413609640533e-08
0.009301294472068898,1.750655917258977e-08
0.009302000000000001,1.742117011873737e-08
0.009302030000000001,1.741725615935954e-08
0.009302060443949985,1.74134125371754e-08
0.009302117721863894,1.740578448686878e-08
0.00930223227769171,1.739364214414564e-08
0.009302267798157555,1.74194265376644e-08
0.009302314967005055,1.74703384786771e-08
0.009302355131137549,1.750550225089653e-08
0.009302392192380039,1.755569836310499e-08
0.009302427809479962,1.775028046810997e-08
0.009302440786502636,1.838703362089028e-08
0.009302454511526944,1.892168598716078e-08
0.009302459095267709,2.140079527195397e-08
0.009302464311995213,2.003311611422424e-08
0.00930246653876163,2.03919969821772e-08
0.009302468795088685,-1.503773352288951e-08
0.009302470903571825,-2.178468616445457e-07
0.009302472730414338,-1.383470762599062e-06
0.009302474382449417,-7.286016380648425e-06
0.009302476029086239,-2.862770227047892e-05
0.009302477379493135,-6.347141961296895e-05
0.009302478502929618,-0.0001029794973389572
0.00930247901339745,-0.0001309711219195909
0.00930247952917963,-0.0001674697684074699
0.009302479771748492,-0.000192807937988919
0.009302480018400471,-0.0002242543326420761
0.009302480232820399,-0.0002598048825776528
0.009302480434792079,-0.0003051265571237766
0.009302480590986921,-0.0003546301237098258
0.009302480756989327,-0.0004265466500629535
0.009302480890384162,-0.0005045216502219724
0.0093024810155635,-0.0006007436152655877
0.009302481092237622,-0.0006799671047483385
0.009302481168362001,-0.0007839015549668004
0.009302481203512795,-0.0008540566223575374
0.009302481238904084,-0.0009458077093450635
0.009302481269563977,-0.001050248302213588
0.009302481294926742,-0.001145333399106518
0.009302481324441279,-0.001249899745816326
0.00930248138150099,-0.001427079620040167
0.009302481424145425,-0.001541335444473523
0.009302481447075094,-0.001621182695330697
0.009302481468261663,-0.001679020075711109
0.009302481480925145,-0.0017056873456591
0.009302481491705147,-0.001725929203794393
0.009302481504117149,-0.001721222337994192
0.009302481514790763,-0.001674085205335707
0.009302481527881348,-0.001589580132117853
0.009302481543422204,-0.001483410131796124
0.009302481559422694,-0.001369871747198835
0.009302481573780629,-0.001264551492176667
0.009302481588654684,-0.001149211935775775
0.009302481605542255,-0.001005431279254088
0.009302481626121982,-0.0008056398923551053
0.009302481652175227,-0.0005043216135928613
0.009302481684763685,-2.590133948661624e-05
0.009302481724501882,0.0007449338447104038
0.009302481770748711,0.00203075208689776
0.009302481826712193,0.004328466997732987
0.009302481894661391,0.008570055416906645
0.009302481971438063,0.01586867650768706
0.009302482055913596,0.02788623603961124
0.009302482123944104,0.04149046158722607
0.00930248220733261,0.06478621166353882
0.009302482310771435,0.1099721926456029
0.009302482367361375,0.1479006593665737
0.0093024824231681,0.2037878161470205
0.009302482454135787,0.2486964571957637
0.009302482484712479,0.3099416366631826
0.009302482511403027,0.3815619093831546
0.009302482537433982,0.4690255644295383
0.009302482575138729,0.6246801454752319
0.009302482619146256,0.8441926567283582
0.009302482655259521,1.049164700442281
0.00930248266550582,1.10926531740963
0.009302482675769275,1.16933135625202
0.009302482686895522,1.234609839641692
0.00930248269524428,1.283562889354177
0.009302482704619201,1.337945834775218
0.009302482714777426,1.394165393960727
0.009302482723561354,1.438254851891795
0.009302482729713431,1.467680627814481
0.009302482735508601,1.494435100366607
0.009302482741644823,1.521172383560509
0.009302482748710246,1.549121311929587
0.009302482757436836,1.578816428578608
0.009302482765523023,1.601753229079953
0.009302482773704086,1.621088132669248
0.009302482782782116,1.63891310029103
0.009302482793530846,1.656352933279645
0.009302482807014244,1.674303577004601
0.009302482823455327,1.692187409045144
0.009302482842732433,1.709338214450547
0.009302482864388745,1.725131500494191
0.00930248288990794,1.740295255551339
0.00930248292474989,1.756536247208661
0.009302482966173838,1.770696627118703
0.009302483002194746,1.779379723062577
0.009302483039817226,1.785613620373989
0.009302483083629387,1.790143076720519
0.009302483143152742,1.7933120082148
0.009302483214325608,1.794942292133808
0.009302483291883989,1.79589482177193
0.009302483374764541,1.796843486435208
0.009302483457084671,1.797738318637431
0.009302483577480982,1.798634069293341
0.009302483683075768,1.799017582929572
0.009302483774244188,1.799183559793331
0.009302483876362745,1.799319350102017
0.009302484005429226,1.799457774484235
0.009302484173256274,1.799588688337952
0.009302484375133646,1.799690945700589
0.009302484605564839,1.799764165019073
0.009302484873257234,1.799818553198195
0.009302485180317035,1.799858830473771
0.009302485534493579,1.799889182984103
0.009302485953400092,1.799913292710457
0.009302486467225469,1.799933900208955
0.009302487131199581,1.7999530962874
0.009302487914023867,1.799969298571847
0.009302488801553318,1.799981714743012
0.009302489796673105,1.799989833294491
0.009302490819316309,1.799993632103708
0.009302491944497976,1.79999532993531
0.009302493253536036,1.799996119867283
0.009302494667931299,1.799996502126888
0.009302496284623473,1.799996808637242
0.00930249803809813,1.799997077382287
0.00930249993230285,1.799997322899217
0.009302502147898005,1.799997569709321
0.009302504902034709,1.799997829738773
0.009302508245304944,1.79999809101343
0.009302512363237649,1.799998352396045
0.009302517410413295,1.799998606350634
0.00930252360374946,1.799998847199133
0.009302531182549562,1.799999069112653
0.009302540428935529,1.799999267862709
0.009302551665747994,1.799999440975637
0.009302565272279404,1.799999587899929
0.009302581521960064,1.799999708495326
0.009302600552676388,1.799999804120396
0.009302622944029887,1.79999987924646
0.009302649419667427,1.799999937446066
0.009302680877644185,1.79999998155183
0.009302718426565446,1.800000014118292
0.009302757823918054,1.80000003476631
0.009302792911293351,1.800000046156373
0.009302832606810106,1.800000054254687
0.009302893797871402,1.800000061178033
0.009302959999999999,1.800000064373395
0.009302968622757391,1.800000064796165
0.00930297781480938,1.800000064777681
0.009302990717547263,1.800000064827349
0.00930301652302303,1.800000064721742
0.009303068133974563,1.800000063868825
0.00930317135587763,1.80000006011669
0.009303371027491819,1.800000047479909
0.009303587063293586,1.800000030283074
0.009303802172044243,1.800000014469668
0.009304028341514151,1.800000001881217
0.009304245567809557,1.799999993419769
0.009304462814924898,1.799999987441403
0.009304704604143278,1.799999982708081
0.009304995827547246,1.799999978857527
0.00930537292904565,1.799999975972822
0.00930586682901954,1.799999974443336
0.009306420976167072,1.799999974353997
0.009307076722795177,1.799999975146149
0.009307896277380859,1.79999997642986
0.009309001784518307,1.799999977947853
0.009310725965000752,1.799999979569455
0.009313516475927671,1.799999980957896
0.009316404499888093,1.799999981572769
0.009319836901343304,1.799999981878276
0.009323997130997751,1.799999982039599
0.009329128965033051,1.799999982133116
0.009335645741199664,1.799999982185679
0.009344063031429897,1.799999982207025
0.009355094210669771,1.799999982208532
0.00937076212261858,1.799999982203123
0.009384861061309289,1.799999982199929
0.00939896,1.799999982198841
0.009399076468958838,1.799999982198845
0.009399172957098915,1.799999982197228
0.009399208558753461,1.799999982171281
0.009399271360520638,1.799999982094515
0.009399315372672835,1.799999982030315
0.009399349895042337,1.799999982014854
0.009399385042267616,1.799999981898635
0.009399398760098189,1.799999981597849
0.00939941319978423,1.799999982994935
0.009399418212106743,1.799999986616
0.009399423859242353,1.800000023880957
0.009399426161818453,1.800000139085548
0.009399428525092443,1.800000729939024
0.009399430685410675,1.800003575736778
0.009399432551405127,1.800014015236175
0.009399434208178944,1.800038674878972
0.009399435890442986,1.800084574668165
0.009399437289366607,1.80015522776938
0.009399438419706266,1.800277823194859
0.009399438956459751,1.800419386470611
0.009399439495482102,1.800693679612118
0.009399439744879806,1.800983754827322
0.009399439999289378,1.801452468885725
0.009399440218158549,1.801853486957119
0.009399440417621054,1.800996619344757
0.009399440577385794,1.795950742538876
0.009399440750768187,1.778121809610787
0.009399440886460482,1.749671447615302
0.009399441011200311,1.706522497834968
0.009399441124521464,1.641272904077234
0.009399441170620451,1.600772482414089
0.009399441218448644,1.539533024699778
0.009399441256508526,1.464534156618348
0.009399441283355119,1.391759495832367
0.00939944130917026,1.305596736818689
0.009399441357149912,1.105985847515101
0.009399441395967821,0.9061915941067211
0.00939944143641774,0.6628495354432952
0.009399441464769245,0.4803598008951785
0.009399441487259122,0.3374235227213901
0.009399441498625621,0.2722857608498206
0.009399441510172243,0.2172996535733392
0.009399441520781563,0.1783036886177914
0.009399441535122276,0.1403452906773483
0.00939944155007103,0.1131701095577779
0.009399441562581079,0.09660555664011153
0.009399441575768447,0.08282153547747775
0.009399441591144817,0.06985378009868376
0.009399441610511389,0.05685511640735078
0.009399441635561554,0.04396313024091441
0.009399441666387148,0.03231461347764288
0.009399441702707633,0.02261958241681395
0.00939944174542553,0.01495271312773614
0.009399441796747508,0.009282669385212253
0.009399441858651082,0.005610933585558645
0.009399441930830569,0.003538016978336578
0.009399442012986281,0.002374356363645926
0.009399442087132113,0.001755148618836632
0.009399442156346811,0.001338432860930063
0.00939944226668336,0.000906308084189015
0.009399442362390131,0.0007252955006866016
0.009399442408213051,0.0006998697837196361
0.009399442453775515,0.0006979408961375367
0.009399442489381592,0.0007268592707239972
0.009399442515691891,0.0007722998357853847
0.009399442542726745,0.0008300574918123041
0.009399442583422568,0.0009249204512045731
0.009399442628571744,0.001013465818293152
0.009399442668390354,0.001004274108779121
0.009399442690270375,0.00100061410354182
0.009399442711965657,0.0009785175434639667
0.00939944272470805,0.0009290495606479305
0.009399442737697678,0.0008316377331758802
0.0093994427490783,0.0007237714060467499
0.009399442762236929,0.0006109235150770832
0.009399442781455247,0.0005017240681324553
0.0093994427950719,0.0004603526863563006
0.009399442808561654,0.0004343381827772718
0.00939944282475861,0.0004104703918766936
0.009399442845083188,0.0003855420857109757
0.009399442871791293,0.000358402479270859
0.009399442905197794,0.0003310271947164817
0.00939944294465418,0.000304930771196648
0.0093994429908016,0.0002796079078927069
0.009399443045760222,0.0002543144785650951
0.00939944311032598,0.0002305768130502779
0.009399443179554006,0.0002117449032907845
0.009399443250885394,0.0001969543600252628
0.009399443333040635,0.0001825763365184648
0.009399443414444056,0.0001698628741147026
0.009399443504809254,0.0001568205645937306
0.009399443596922217,0.0001448597044359027
0.009399443689121522,0.0001343608141919219
0.009399443783011233,0.0001249211554307468
0.009399443892272485,0.0001151093015385924
0.009399444029799678,0.0001041728013538895
0.009399444200438834,9.242450884714447e-05
0.00939944440200813,8.061227756750771e-05
0.009399444635644504,6.900698929986299e-05
0.009399444910028403,5.742243870602388e-05
0.009399445237155739,4.567752396663296e-05
0.009399445631186255,3.376996130023452e-05
0.009399446111243784,2.203617163859061e-05
0.009399446706153072,1.147636284674928e-05
0.009399447458678318,3.807957490667622e-06
0.009399448421868567,2.07965451021682e-07
0.0093994495089996,-2.497052235054175e-07
0.00939945068414052,-8.446603838258661e-08
0.009399451996608677,-2.284305086657242e-08
0.009399453318395579,1.049302721917501e-08
0.009399454693700678,2.052402575994614e-08
0.009399456286293517,2.488040708798219e-08
0.009399458036696498,2.552698244944823e-08
0.009399459941721077,2.561583041194545e-08
0.009399462164355688,2.556586643168712e-08
0.009399464917854157,2.474934883780695e-08
0.009399468261874423,2.381800023488648e-08
0.009399472383710779,2.281505284711537e-08
0.009399477437110511,2.1850530679946e-08
0.009399483636899179,2.10173934457977e-08
0.009399491222680979,2.035792615668321e-08
0.009399500477526291,1.984883588092063e-08
0.009399511724820519,1.944152348109251e-08
0.009399525343906366,1.909560869431812e-08
0.009399541787838687,1.879245235614398e-08
0.009399561628650887,1.853001706155965e-08
0.009399585680379392,1.831329807287483e-08
0.009399615350446117,1.814556653495176e-08
0.009399651491778575,1.802301744160008e-08
0.009399691982989351,1.793588379220176e-08
0.009399729450962808,1.79001365656962e-08
