(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
2.540402708424613e-06,-2.146844069184084e-06
2.54042634625226e-06,-2.145907205042263e-06
2.540449191461818e-06,-2.144966239403523e-06
2.54047109824784e-06,-2.144025948003225e-06
2.540492045123422e-06,-2.143087171502245e-06
2.540512994096921e-06,-2.14210428894912e-06
2.540534071947337e-06,-2.14106455020957e-06
2.54055520989327e-06,-2.139962149705354e-06
2.540576313762162e-06,-2.138790622829845e-06
2.540597254028851e-06,-2.137543577029888e-06
2.540617910848222e-06,-2.136212252867864e-06
2.54063817868616e-06,-2.134785090146529e-06
2.540657974856252e-06,-2.133247197333432e-06
2.540677251269795e-06,-2.131579929454119e-06
2.540696013332948e-06,-2.129760276803339e-06
2.540714341366839e-06,-2.127759805903295e-06
2.540732402350394e-06,-2.12554411882504e-06
2.540750469592388e-06,-2.123074597015773e-06
2.540769057801124e-06,-2.120303827846115e-06
2.54078936317927e-06,-2.117128653500444e-06
2.54081446216651e-06,-2.11323422938392e-06
2.540858289764935e-06,-2.107043185040069e-06
2.54090204901552e-06,-2.101789136732535e-06
2.540942996383812e-06,-2.097658066246844e-06
2.540987529791177e-06,-2.093920512979963e-06
2.54103612468465e-06,-2.090666782028627e-06
2.541088331006923e-06,-2.088209572370658e-06
2.541140298112435e-06,-2.088119873011607e-06
2.541158374776663e-06,-2.088819525680741e-06
2.541178568582029e-06,-2.087444054277299e-06
2.541195533252249e-06,-2.083064079116959e-06
2.541211635668079e-06,-2.0841577368369e-06
2.541241074037793e-06,-2.106821944125592e-06
2.541262319583255e-06,-2.128471110918184e-06
2.541281494001557e-06,-2.141827909585281e-06
2.541304476147957e-06,-2.150452470983666e-06
2.541332004950632e-06,-2.155099407041838e-06
2.541363751880006e-06,-2.156988532342474e-06
2.541399867219482e-06,-2.157166416605349e-06
2.541440896131126e-06,-2.156210756165677e-06
2.541488306575871e-06,-2.154402356291385e-06
2.54154492824849e-06,-2.151828266794276e-06
2.541615555285593e-06,-2.148399031232096e-06
2.541707431965408e-06,-2.14387916352976e-06
2.541798006762306e-06,-2.13953114014398e-06
2.541934734315122e-06,-2.133197248843643e-06
2.542035317934396e-06,-2.128631465092568e-06
2.542120849635288e-06,-2.124765762778758e-06
2.542214865073322e-06,-2.120545307238153e-06
2.542328945573693e-06,-2.115500108090806e-06
2.542483758615031e-06,-2.10881101003757e-06
2.54269358174345e-06,-2.100022178264105e-06
2.542942495081191e-06,-2.089974644903236e-06
2.543217334651111e-06,-2.079315905789691e-06
2.54352721262231e-06,-2.067793693938391e-06
2.543893511190651e-06,-2.054775373849793e-06
2.544350379769129e-06,-2.039328945491192e-06
2.544852646472063e-06,-2.023208104162677e-06
2.545423490184708e-06,-2.005789025760762e-06
2.546554218645902e-06,-1.97336169527329e-06
2.547244381507851e-06,-1.954646299928697e-06
2.548070854256072e-06,-1.932990559172509e-06
2.548719795999071e-06,-1.91642527835878e-06
2.549333589362875e-06,-1.901023312766981e-06
2.550075031809831e-06,-1.88267419631849e-06
2.551128649235576e-06,-1.856948160017247e-06
2.552866340031931e-06,-1.815125176052312e-06
2.555039603396657e-06,-1.763556314093861e-06
2.557464761759569e-06,-1.706760977104871e-06
2.560388539006374e-06,-1.639267002251366e-06
2.564087096119473e-06,-1.555532381680713e-06
2.568755540565408e-06,-1.452742151575315e-06
2.57450510428774e-06,-1.330900456397721e-06
2.58151643089402e-06,-1.18953001915223e-06
2.590061982274322e-06,-1.027644006335038e-06
2.600447242832828e-06,-8.454265056911936e-07
2.612974253314845e-06,-6.451546261665442e-07
2.627919192216805e-06,-4.31461955607837e-07
2.645465051027581e-06,-2.116421531361823e-07
2.665562912993161e-06,4.317532442676963e-09
2.688330601841201e-06,2.096355342651179e-07
2.714302059896915e-06,4.014747013725284e-07
2.745318258271497e-06,5.830105498372262e-07
2.785243160674792e-06,7.583639447528157e-07
2.841386809986884e-06,9.265791023338465e-07
2.900693404993442e-06,1.036674056265063e-06
2.96e-06,1.102213101455973e-06
2.968374486580189e-06,1.107926597909703e-06
2.977271421127683e-06,1.113715717759867e-06
2.98936333506032e-06,1.120997537573665e-06
3.013547162925593e-06,1.133640466499664e-06
3.06191481865614e-06,1.152797375114645e-06
3.158650130117233e-06,1.17538060995237e-06
3.35212075303942e-06,1.19201347736908e-06
3.739061998883795e-06,1.19559084243992e-06
4.512944490572542e-06,1.192157917606629e-06
6.060709473950038e-06,1.190387708627227e-06
9.156239440705031e-06,1.190417460827931e-06
1.534729937421501e-05,1.19050178704061e-06
2.772941924123498e-05,1.190489302471676e-06
5.249365897527491e-05,1.190456512256688e-06
7.572682948763746e-05,1.190426716202175e-06
9.896e-05,1.19039700441359e-06
9.910901760049038e-05,1.190396813899319e-06
9.922273463267859e-05,1.190396668460103e-06
9.927959314877269e-05,1.190396596517651e-06
9.930473508205649e-05,1.190396564432206e-06
9.933141445933098e-05,1.19039652990427e-06
9.934578332332213e-05,1.190396510808434e-06
9.935985425400608e-05,1.190396493599977e-06
9.936512957806175e-05,1.19039648749375e-06
9.93709757976087e-05,1.190396480610367e-06
9.937273340395844e-05,1.190396477723787e-06
9.937479112358421e-05,1.190396476613564e-06
9.937651940463572e-05,1.190396475281297e-06
9.937775216076849e-05,1.190396475170274e-06
9.937915983705207e-05,1.190396470729382e-06
9.938034963725201e-05,1.190396472727784e-06
9.938150235669177e-05,1.190396491490553e-06
9.938264083811401e-05,1.190396500927449e-06
9.93835664668068e-05,1.190396613615086e-06
9.938422182275832e-05,1.190397658556996e-06
9.938453850844165e-05,1.190402969863946e-06
9.93848519929768e-05,1.190410858109558e-06
9.938509841895445e-05,1.190424087416098e-06
9.938529003975881e-05,1.190420863439456e-06
9.938552131361642e-05,1.190399096961947e-06
9.938578944925197e-05,1.190344606993854e-06
9.938600322080879e-05,1.189992091088499e-06
9.938611722558097e-05,1.189124108513795e-06
9.938623560193411e-05,1.186612038073243e-06
9.93863323918762e-05,1.18041483465614e-06
9.938640940888214e-05,1.165976902361976e-06
9.938644903265488e-05,1.15470763717429e-06
9.938648747809583e-05,1.152981141006038e-06
9.938652318537526e-05,1.159799693395414e-06
9.938657120339089e-05,1.162529340459351e-06
9.93866191681274e-05,1.158082114982584e-06
9.938666618745923e-05,1.153687380850421e-06
9.93867233844368e-05,1.150428057261621e-06
9.938678781175709e-05,1.148801861194926e-06
9.938682639928825e-05,1.149603803041188e-06
9.938685177628622e-05,1.152585447861121e-06
9.938687173190499e-05,1.158579707616347e-06
9.938689153651016e-05,1.168962896369585e-06
9.93869093552162e-05,1.181019789409099e-06
