(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
9.939406578797427e-05,0.0001957323136098088
9.93948729722596e-05,0.0001953855927767645
9.939551983977372e-05,0.0001952185602119849
9.939623800209584e-05,0.0001951190984731399
9.939720455881297e-05,0.0001950900287966961
9.93990964598491e-05,0.0001952545447002629
9.940210168881367e-05,0.0001958259143383101
9.940497923014703e-05,0.0001965190329603628
9.940820671473797e-05,0.0001973063844765699
9.941231925238975e-05,0.0001982118449600501
9.941768016448399e-05,0.0001991809727270866
9.942433454293261e-05,0.0002000846411785995
9.943237018702653e-05,0.0002008363857318729
9.944210443259071e-05,0.0002014051757924795
9.945392436836271e-05,0.0002017830309882784
9.946818439734677e-05,0.0002019841904892239
9.947575208851053e-05,0.0002020180576526309
9.948345375819895e-05,0.0002020258731937341
9.948578944616458e-05,0.0002020242639320102
9.948851128605149e-05,0.0002020210840113501
9.948988050366005e-05,0.0002020190685845247
9.949123480433476e-05,0.000202016861865717
9.949256003433641e-05,0.0002020145282289887
9.949404705480484e-05,0.0002020117273734412
9.949530391618068e-05,0.0002020092188351752
9.949675368126209e-05,0.0002020061840309895
9.949738423174957e-05,0.0002020046091417704
9.949800989633554e-05,0.0002020033739381644
9.949859111359853e-05,0.0002020019981214816
9.949890023534679e-05,0.0002019998365168085
9.949920572805512e-05,0.0002019962232372441
9.949944435003855e-05,0.0002019898451718349
9.949962116656545e-05,0.0002019868686279347
9.949980682128069e-05,0.0002019924574301335
9.950004529785956e-05,0.0002020073699914304
9.950021607811462e-05,0.0002020660711534727
9.950036548473942e-05,0.0002023259779888598
9.950051193450058e-05,0.0002031989539341694
9.950061647990766e-05,0.000205162660803837
9.950069473191096e-05,0.0002095372089452319
9.950075480048318e-05,0.0002188635935623795
9.950080061231312e-05,0.0002332378701417337
9.95008424658286e-05,0.0002523212685509035
9.950088707635343e-05,0.0002718094808884519
9.950092231116789e-05,0.0002768221085079903
9.950094826767587e-05,0.0002733214670651574
9.950097006670523e-05,0.0002671497457268357
9.950099222736023e-05,0.0002592656137768712
9.950102068807453e-05,0.0002481205910493944
9.950104881408211e-05,0.0002367842493815608
9.950108193141512e-05,0.0002239155819606653
9.950112964195479e-05,0.0002082405715410074
9.950114940139804e-05,0.0002033052320086215
9.950117108010803e-05,0.0001992228282272634
9.95011903455262e-05,0.0001967084266337737
9.9501207910165e-05,0.0001951343512825998
9.95012247692012e-05,0.0001940818308346914
9.95012408145921e-05,0.0001933711784642966
9.950126223925494e-05,0.0001927192282442647
9.950128553417297e-05,0.0001922638940604626
9.950130972398617e-05,0.0001919682979488746
9.950133588971824e-05,0.0001917729604238305
9.95013648054534e-05,0.0001916453082413394
9.950139775615829e-05,0.0001915621170249793
9.950143669023598e-05,0.0001915073355576169
9.95014845619638e-05,0.0001914696952013406
9.95015462190058e-05,0.0001914398745840318
9.950162938391892e-05,0.0001914037730341711
9.950174276831762e-05,0.0001913354952386426
9.95018394028548e-05,0.0001912645048295358
9.950192389112396e-05,0.0001911999188424218
9.950201580193375e-05,0.000191123699312401
9.95021037316675e-05,0.0001910360175026993
9.950220027338663e-05,0.0001909125679143697
9.950231655350242e-05,0.0001907146422471806
9.95024656541349e-05,0.0001903675852329423
9.950265931515279e-05,0.000189736359695436
9.950289477473151e-05,0.0001886551575752682
9.950316340543151e-05,0.0001869538419861927
9.950346790324912e-05,0.0001843927864746409
9.950382388520332e-05,0.0001805925122846386
9.950426107906951e-05,0.0001750056645654086
9.95048213538995e-05,0.0001672317358273334
9.950543728171998e-05,0.0001594004413875139
9.950637992042005e-05,0.000152495533265018
9.9507324599587e-05,0.0001544967937207042
9.950822168610755e-05,0.0001653743702203503
9.950888689952372e-05,0.0001787223102510671
9.95095370735047e-05,0.0001954626506046608
9.951032964813107e-05,0.0002197852880446716
9.951148567311756e-05,0.0002608186610698615
9.951280291063033e-05,0.0003129680459512674
9.951429345827722e-05,0.0003761338050564111
9.951602186823709e-05,0.0004523263913155384
9.951808149013257e-05,0.0005450282239152227
9.952064549389072e-05,0.0006614002395641805
9.952400370047686e-05,0.0008135679720190359
9.952868561324181e-05,0.001022871309054763
9.953469667952563e-05,0.001283848652539166
9.954189244451113e-05,0.001581936238603032
9.955054993890859e-05,0.001917701952934059
9.95610757387641e-05,0.002291663697400304
9.957380210756635e-05,0.002695543130740163
9.958896759854677e-05,0.003113162023665628
9.960672050551683e-05,0.003523273088405054
9.962700571056874e-05,0.003900951029608857
9.964996875914478e-05,0.004228313900471292
9.967620912075828e-05,0.004493377743171822
9.970767847616376e-05,0.004686587252282437
9.974841615477023e-05,0.004779629449547129
9.980606440671247e-05,0.004692234191001843
9.986303220335624e-05,0.004426138253763257
9.992000000000001e-05,0.00403872310058162
9.992820769873094e-05,0.003972829996877758
9.993693133364871e-05,0.003901836587657748
9.994873210693568e-05,0.003803795884493866
9.99723336535096e-05,0.003601018295994352
0.0001000195367466575,0.00317323502080491
0.0001001139429329532,0.002256207736895277
