I0.phi_s X,I0.phi_s Y
0.008673947777904045,1.799999982198639
0.00869896,1.799999982198603
0.008699110680589327,1.799999982198592
0.00869922524208621,1.79999998218912
0.008699282522834651,1.799999982072747
0.008699325255341294,1.799999982011037
0.008699361233557171,1.799999981997786
0.008699383303393817,1.799999981822142
0.008699405297235828,1.799999981937139
0.008699412867814811,1.79999998241292
0.008699421135919913,1.799999995073927
0.008699422749690178,1.800000007782976
0.008699425534891668,1.80000010863291
0.008699428550971087,1.800000664844342
0.008699430686224774,1.800003481764727
0.008699432535041312,1.80001384579324
0.008699434199470895,1.800038332248401
0.008699435885680879,1.800084089743689
0.008699437286156381,1.80015446963031
0.008699438416672877,1.800276178582578
0.008699438954437503,1.800415997266124
0.008699439494395417,1.800687077415992
0.008699439744055999,1.800970309625732
0.008699439998770655,1.801430664279857
0.008699440217822757,1.801833918514464
0.008699440417244264,1.80106635494257
0.008699440579145797,1.79627394932787
0.008699440756773065,1.778735260780945
0.008699440895116565,1.750607594158596
0.008699441021986888,1.708025340350942
0.008699441138159743,1.643854695192121
0.008699441187535618,1.602700215814409
0.008699441238763195,1.540887958986251
0.008699441279626059,1.46630046875764
0.008699441309222785,1.391104280722915
0.008699441335669161,1.308316265045457
0.008699441372497389,1.17274197094128
0.008699441405813269,1.031207435918702
0.0086994414508954,0.8123892099156593
0.008699441492185213,0.5872541600352466
0.008699441515811224,0.4507391224983181
0.008699441533080334,0.3515439505674482
0.008699441546637775,0.279201536304967
0.008699441560025601,0.2178791244046968
0.008699441572289983,0.1727080501114694
0.008699441587262465,0.1312605343432047
0.008699441603441525,0.09986598305823639
0.008699441619308626,0.07856293125171357
0.008699441634712033,0.0637295921400116
0.008699441651170099,0.05187976129739924
0.0086994416701064,0.0414974217064352
0.008699441693110882,0.03196719045829136
0.008699441721968152,0.02325909448259885
0.008699441758246371,0.0157831609024276
0.00869944180257767,0.01009299507493458
0.008699441855493302,0.00629633901510462
0.008699441917324564,0.004034785241431366
0.008699441989342523,0.002724384375505356
0.0086994420636557,0.001988769913962011
0.008699442132342295,0.001535036867414816
0.008699442222582418,0.001141474697376102
0.008699442321244885,0.0009569288920552017
0.008699442404625881,0.001030061353474766
0.008699442446741741,0.001211696370742924
0.008699442488432879,0.001548607936179023
0.008699442522355732,0.001942979769733126
0.008699442550440181,0.002287827802815783
0.008699442580708748,0.002620029604640391
0.008699442626260852,0.003062748687657032
0.008699442662908535,0.003372972447745946
0.008699442701576869,0.003631184179350428
0.008699442741247745,0.003755330599044913
0.008699442758662815,0.00367109359882924
0.008699442778278416,0.00328934401430773
0.008699442793098682,0.002785872979306032
0.008699442806509281,0.002269359653441804
0.008699442826380516,0.001614894813834187
0.008699442844954119,0.001197547446788549
0.00869944286090088,0.0009716770831975957
0.008699442878100136,0.0008153338968203743
0.008699442897965221,0.0006959303812432703
0.008699442922104731,0.0005948805960927463
0.008699442952416222,0.0005019914409130277
0.008699442990322021,0.0004147991740087989
0.008699443036402212,0.0003354335028402341
0.008699443090478405,0.0002694382600837107
0.008699443150660959,0.0002245240420884728
0.008699443214925474,0.000199777801147772
0.008699443286654137,0.0001851690052681416
0.008699443372761432,0.000172680064647003
0.00869944345769875,0.0001602701215778029
0.008699443581457576,0.0001413583424956286
0.008699443686940353,0.0001272648764689885
0.00869944377800839,0.000117505817861977
0.008699443880469162,0.0001082654111972105
0.008699444010580223,9.7743787944132e-05
0.008699444180154869,8.567857290541803e-05
0.008699444383392643,7.341333024739381e-05
0.008699444614993852,6.1688489734506e-05
0.008699444884201851,5.017059533214713e-05
0.008699445204979258,3.853046850342133e-05
0.008699445592082276,2.674454269247809e-05
0.008699446063618731,1.517868090896529e-05
0.008699446646799704,4.856864158682004e-06
0.008699447382892061,-2.413569985189642e-06
0.008699448324887228,-5.173050059104063e-06
0.008699449397495116,-4.369558277467875e-06
0.008699450702866972,-2.805006718476935e-06
0.008699451865041565,-1.768182662905749e-06
0.008699452881960397,-1.200036897597062e-06
0.008699453940595608,-8.013413271834641e-07
0.008699455105673737,-5.121974390961581e-07
0.008699456431754633,-3.085092204693463e-07
0.008699457981471757,-1.682201290012566e-07
0.008699459843046651,-7.65440854253379e-08
0.008699462135924003,-2.087850435140956e-08
0.008699464886903182,7.866296589594767e-09
0.008699468221826321,1.99570890358715e-08
0.00869947231229895,2.265287617682712e-08
0.008699477350379922,2.101344206298947e-08
0.008699483536393698,1.836207003037778e-08
0.008699491103650455,1.636154689845465e-08
0.008699500330978572,1.535743647401404e-08
0.008699511545805989,1.503782167959114e-08
0.008699525127943536,1.501567179416333e-08
0.008699541528463445,1.50702817716601e-08
0.008699561316169818,1.512674133295572e-08
0.008699585300093007,1.51736120367716e-08
0.008699614875179869,1.521395183501815e-08
0.008699650921014332,1.524030194694992e-08
0.00869969139627777,1.524002222969675e-08
0.008699728962090435,1.523982664158944e-08
0.008699763980641066,1.526713018322469e-08
0.008699808065405105,1.528800633635591e-08
0.008699864032702552,1.529545922869409e-08
0.00869992,1.52943861961498e-08
0.008699928135305453,1.529234568641786e-08
0.008699936783719581,1.529505135439506e-08
0.008699948458663549,1.5289187140925e-08
0.008699971808551485,1.528674085095667e-08
0.008700018508327358,1.527601116538142e-08
0.008700111907879103,1.524860653910881e-08
0.008700298706982594,1.518300429900854e-08
0.008700672305189576,1.50601353247123e-08
0.00870141950160354,1.491747628206358e-08
0.008702000000000001,1.488303641582786e-08
0.008702030000000001,1.488309889518817e-08
0.008702059989894899,1.488302283508477e-08
0.008702110576010003,1.488337166547927e-08
0.008702211748240211,1.48844828834268e-08
0.008702247994675203,1.488501326771132e-08
0.008702306523034043,1.488597628692024e-08
0.008702350720823045,1.488677324978396e-08
0.008702385446318395,1.488743256055888e-08
0.008702421245021999,1.488813619396885e-08
0.008702436108034216,1.488843713813635e-08
0.008702451649415579,1.488877707840105e-08
0.008702457155251883,1.488906407428105e-08
0.008702463311414744,1.489037560108937e-08
0.008702464527555414,1.489715396400122e-08
0.008702466716122282,1.491211180929783e-08
0.008702469213802183,1.499306905387288e-08
0.008702471274793563,1.545288040523913e-08
0.008702473035973162,1.682652649748191e-08
0.008702474688430542,1.836360182879305e-08
0.008702476285131194,1.885875573858775e-08
0.008702477563821484,2.348036921106079e-08
0.008702478650688088,4.095756208582935e-08
0.008702479117081142,8.525156183071463e-08
0.008702479593071721,1.625839403164585e-07
0.008702479823853828,3.280898978058634e-07
0.008702480056556236,4.763132688719418e-07
0.008702480263727849,2.029374290753466e-07
0.008702480473552409,-2.907921005708596e-06
0.008702480622366031,-1.273763717816918e-05
0.008702480775046271,-3.306550883269334e-05
0.008702480904948351,-5.718419538464897e-05
0.008702481031798097,-9.269682292644439e-05
0.008702481102895799,-0.0001306482052710763
0.008702481174261043,-0.0002042453741522613
0.008702481208306644,-0.0002771444859903844
0.008702481242458034,-0.0003928409295478817
0.008702481272227568,-0.0005406108346435729
0.008702481297516806,-0.00068435668025763
0.008702481328318122,-0.0008507966293173464
0.00870248138374417,-0.001116106629482553
0.008702481426142989,-0.001298802385733788
0.00870248145152617,-0.001456495188890339
0.008702481470110985,-0.001750495272220701
0.00870248148748559,-0.002202930266986128
0.008702481500815358,-0.002588863318770353
0.008702481514182896,-0.002857615325144718
0.008702481526735037,-0.002940834069704381
0.008702481541301816,-0.002857397420691134
0.008702481560630989,-0.002561387386339179
0.008702481575331546,-0.002291936473812083
0.008702481589481241,-0.0020378141317738
0.00870248160574226,-0.001765604470104687
0.008702481625981997,-0.001463740181569015
0.008702481652561387,-0.001133837321818085
0.008702481686528781,-0.0008149790978209517
0.00870248172533831,-0.000562576067921723
0.008702481767787132,-0.0003814204945558574
0.008702481815663066,-0.0002569841251395568
0.008702481871178946,-0.0001700873482104685
0.008702481939037929,-0.0001096316760092252
0.008702482020383876,-6.890688128153072e-05
0.008702482090764355,-4.727024179833399e-05
0.008702482161189127,-3.083052774059142e-05
0.008702482270482571,-8.252275196772331e-06
0.008702482336209478,1.071331005615188e-05
0.008702482400872836,4.220928779974202e-05
0.00870248243624625,7.833402531694411e-05
0.008702482471482432,0.0001399661692334572
0.008702482500793134,0.0002138752875496018
0.008702482525985511,0.0002770925285121466
0.008702482555886798,0.0003291291477527576
0.008702482593775476,0.0003557575024505423
0.008702482631307178,0.0003502665701453668
0.008702482666549379,0.0003219527175857528
0.008702482699432227,0.0001859167222844015
0.008702482711719074,-0.0001167123114465617
0.008702482725923879,-0.001057282210673292
0.008702482737073049,-0.002006539335598191
0.008702482748346294,-0.002641800586129775
0.008702482757632718,-0.002733883988058234
0.008702482766356788,-0.002512190834661982
0.008702482776657468,-0.002072365934403108
0.008702482792258669,-0.001402373807113052
0.008702482806574301,-0.0009215573095159679
0.008702482819668277,-0.0006094185877475188
0.008702482833855187,-0.0003717016437732794
0.008702482850577365,-0.0001731233691197655
0.008702482872891753,-7.062400871799672e-06
0.008702482906071439,0.0001054833971515384
0.008702482938264661,0.0001272291311242198
0.008702482973851745,0.0001117832559907074
0.00870248301908403,8.546852635970454e-05
0.008702483079783444,6.205583997476052e-05
0.008702483148737032,4.915411187431288e-05
0.00870248321891167,4.24724195912849e-05
0.008702483294008502,3.75588466189562e-05
0.00870248337692759,3.205847743931593e-05
0.008702483459898144,2.662342511340785e-05
0.008702483584936862,1.958132136991768e-05
0.008702483689758227,1.502687393638442e-05
0.008702483780855096,1.195609861254769e-05
0.008702483883848065,9.114616204753848e-06
0.008702484014833969,6.176654155653087e-06
0.00870248418556257,3.336621386533307e-06
0.008702484389791621,1.046832312476498e-06
0.008702484622424688,-5.463956643026585e-07
0.008702484892983125,-1.517356103841322e-06
0.008702485215533899,-1.946413519528536e-06
0.008702485604913124,-1.935042487728584e-06
0.008702486079411041,-1.621261649378502e-06
0.008702486666590724,-1.166390236850468e-06
0.008702487408176611,-7.221561293266104e-07
0.008702488351804918,-4.009284031054801e-07
0.008702489428014845,-2.50004627860506e-07
0.008702490743838748,-2.021583037462015e-07
0.008702492288842701,-2.007031943051149e-07
0.008702493628410329,-2.049294847977376e-07
0.008702494995549427,-2.038786972073296e-07
0.008702496613217611,-1.972250958931879e-07
0.008702498379725894,-1.875689925856428e-07
0.008702500342567461,-1.767328757128975e-07
0.008702502654714677,-1.649020825578962e-07
0.008702505518847891,-1.516223341770343e-07
0.008702508997942258,-1.371038830739609e-07
0.008702513284653574,-1.211651508607564e-07
0.008702518542765868,-1.040353877091925e-07
0.008702524992468274,-8.599674419937104e-08
0.008702532879166391,-6.7484452056372e-08
0.00870254249351715,-4.900382047132228e-08
0.008702554169199303,-3.110693244867691e-08
0.008702568298169389,-1.432681563899317e-08
0.008702585351524557,8.707765375840462e-10
0.00870260593434336,1.412460713968857e-08
0.008702630937168835,2.519866203443612e-08
0.008702661796270396,3.392031905783025e-08
0.008702699165369912,3.989363385459054e-08
0.00870273972895313,4.285324856112674e-08
0.008702776060351731,4.354772206566291e-08
0.00870281175702976,4.3118198238298e-08
0.008702859895325774,4.155947208743961e-08
0.008702909947662887,3.932767126700348e-08
0.008702959999999999,3.687532973143681e-08
0.008702967693409974,3.649695616994208e-08
0.008702975882653369,3.609302743030206e-08
0.008702986796705673,3.555881699724918e-08
0.008703008624810282,3.451416546582817e-08
0.008703052281019499,3.254217004169724e-08
0.008703139593437933,2.914274247994719e-08
0.008703294620073514,2.483401576375267e-08
0.008703458006064318,2.218263878224595e-08
0.008703634266176924,2.064988026899821e-08
0.008703836946770816,1.971492688442822e-08
0.00870408283043469,1.907544291601005e-08
0.008704407045192762,1.856808217508293e-08
0.008704873928537872,1.816092232818819e-08
0.00870560408619587,1.792737222117512e-08
0.008706480946870857,1.794389698519191e-08
0.008707585127067647,1.808660991914475e-08
0.008709095271093604,1.825654485451639e-08
0.008711523091743679,1.839440100679062e-08
0.008714947238626199,1.844981734633662e-08
0.008718638982574505,1.845225459527606e-08
0.008722835815526624,1.844478390388784e-08
0.008727753537623218,1.843951270172435e-08
0.008733671027797364,1.843748365956439e-08
0.00874107691112269,1.843706773964888e-08
0.008750743948433478,1.843718028910437e-08
0.008764227088262487,1.843736596004386e-08
0.008781593544131244,1.84374922513295e-08
0.00879896,1.843749249393609e-08
0.008799089058811235,1.843749225624387e-08
0.008799192380678552,1.843749220414256e-08
0.008799244041612211,1.843749212027197e-08
0.008799296565390361,1.843749199599699e-08
0.008799334346920869,1.843749203102646e-08
0.008799370590985421,1.843749200714651e-08
0.008799388960015267,1.843749190792222e-08
0.008799407786529512,1.843749199898644e-08
0.008799414555290487,1.84374926762372e-08
0.008799421985495619,1.843749812165217e-08
0.008799423435980034,1.843757872043872e-08
0.008799425979277194,1.84376582938805e-08
0.008799428782800366,1.843847979619366e-08
0.008799430869800815,1.844488214113207e-08
0.00879943268229969,1.846554848233124e-08
0.008799434338644873,1.848186206034765e-08
0.00879943599440147,1.845760603595552e-08
0.008799437355107612,1.854149840002971e-08
0.008799438479810354,1.893648128878113e-08
0.008799438997461394,2.051047086253109e-08
0.008799439519605342,2.242654404925454e-08
0.008799439764100131,3.41710359035925e-08
0.008799440012939818,3.598618950933759e-08
0.008799440228582232,5.504578447632957e-09
0.00879944042975008,-2.452840723699145e-07
0.008799440587234818,-1.204476206196087e-06
0.00879944075580796,-3.127573324058925e-06
0.008799440890111412,-5.134754361020124e-06
0.008799441015262026,-9.385121826751965e-06
0.008799441093182132,-1.903529662815058e-05
0.008799441170410942,-4.689407093067849e-05
0.008799441205547444,-8.317565849746081e-05
0.008799441241211908,-0.0001355436562488443
0.008799441271239227,-0.0002042443854747029
0.008799441295917771,-0.0003014923544110209
0.008799441328091221,-0.0004706107598426735
0.008799441367523171,-0.0005179298913449933
0.008799441397400697,-0.0005254342536842501
0.008799441423999374,-0.0005309550490845212
0.008799441461115826,-0.0005230467857603375
0.008799441475931195,-0.0004950484345439492
0.008799441495842868,-0.0003568707779863881
0.008799441510034478,-0.0001429196523010287
0.008799441520586605,4.610950026643171e-05
0.008799441533856386,0.0002442412575885245
0.008799441551228098,0.0003940045414396117
0.008799441564246103,0.0004313688861319929
0.008799441577510806,0.0004285768047384078
0.008799441593011867,0.0004038827813049052
0.008799441612551325,0.000365139371590002
0.008799441638296088,0.0003168440882926311
0.008799441670215865,0.000266233209636337
0.008799441707613737,0.0002197816112489381
0.008799441751406465,0.0001799381628563905
0.008799441803966091,0.0001469633722518974
0.008799441867265275,0.000118585257542891
0.008799441940652105,9.544809878139551e-05
0.008799442024564055,7.826499710014282e-05
0.008799442096108719,7.074304448453048e-05
0.008799442167078873,7.010933280550577e-05
0.008799442276092164,8.659725852098401e-05
0.008799442341246782,0.0001233348885235487
0.008799442405475989,0.0002030994470197959
0.008799442439940455,0.000282405124827562
0.008799442474372423,0.0004111503140774966
0.008799442503070094,0.0005784893718757734
0.008799442528480101,0.0007638501725393351
0.008799442560361042,0.0009877763612752295
0.00879944262137315,0.001226224239594203
0.008799442647600922,0.001314232983548128
0.008799442672792859,0.001392138878666816
0.008799442702685643,0.001431636542661312
0.008799442717091068,0.001393404286502972
0.008799442732993393,0.001230544972804283
0.008799442745360594,0.001013301569196819
0.008799442757130425,0.0007842305773349039
0.008799442771071891,0.000557752508161705
0.008799442785061605,0.0004034549677809908
0.008799442798328869,0.0003134835983747039
0.008799442813117161,0.000251655633851591
0.008799442831074171,0.0002031858751496447
0.00879944285373592,0.000160901431881416
0.008799442882407402,0.0001224939257064106
0.008799442917280088,8.885994108178604e-05
0.008799442958615726,5.996653415330115e-05
0.008799443007614583,3.445737416057232e-05
0.008799443066194523,1.227786488064174e-05
0.008799443133301121,-2.489433319311468e-06
0.008799443203029439,-7.504908179967881e-06
0.008799443276518272,-7.421473473578045e-06
0.008799443361824357,-6.132988434667994e-06
0.008799443443766191,-5.711720818407834e-06
0.008799443549086601,-6.435452818750978e-06
0.008799443662367254,-7.178979768973999e-06
0.008799443754985085,-7.328205834134165e-06
0.008799443853894083,-7.147437208908648e-06
0.008799443975571248,-6.889193964739037e-06
0.008799444135123095,-6.616117112190642e-06
0.008799444330335471,-6.279952286976418e-06
0.008799444554246737,-5.872475319858136e-06
0.008799444813063684,-5.400226072163305e-06
0.008799445119931439,-4.864059308516546e-06
0.008799445489208843,-4.265056003756842e-06
0.008799445937751669,-3.611105013906275e-06
0.008799446490053089,-2.917451061913264e-06
0.008799447183660143,-2.208773121364299e-06
0.008799448068896491,-1.528389663871244e-06
0.008799449105632903,-9.814639870764301e-07
0.00879945028680937,-5.853357573684416e-07
0.008799451586977917,-3.287293242788333e-07
0.008799452926517208,-1.806823322983641e-07
0.008799454267001331,-9.920481590280607e-08
0.008799455773193573,-4.907900925767238e-08
0.008799457511688369,-1.843498014718462e-08
0.008799459359850645,-1.656521098018827e-09
0.008799461464266101,8.182430953805809e-09
0.008799464051098974,1.403715612153062e-08
0.008799467194478963,1.69794999589142e-08
0.00879947107910938,1.80159348432684e-08
0.008799475839613036,1.797947166867449e-08
0.008799481677753549,1.756692907528224e-08
0.008799488825299982,1.719758016138166e-08
0.008799497556391278,1.700799375175617e-08
0.008799508179984305,1.696212258388309e-08
0.008799521056743092,1.698124409298913e-08
0.008799536614784158,1.70132483595486e-08
0.008799555383919761,1.703909496921045e-08
0.008799578084981496,1.705690107537215e-08
0.008799605890619828,1.706981126630232e-08
0.008799640058605927,1.708068260217327e-08
0.008799679877758924,1.70902662569645e-08
0.008799719541482053,1.70974577391779e-08
0.008799754453450711,1.710204686235623e-08
0.008799794374576925,1.710551306974791e-08
0.008799856903581406,1.710781637855506e-08
0.008799919999999999,1.710709694738029e-08
0.008799928637917469,1.710674955692528e-08
0.008799937795678484,1.710635449891613e-08
0.008799950347394855,1.710575416922486e-08
0.008799975450827597,1.710435125752457e-08
0.008800025657693082,1.710087558453905e-08
0.008800126071424051,1.709215406160354e-08
0.008800326898885989,1.707221093820362e-08
0.008800728553809865,1.703707069199969e-08
0.008801364276904932,1.700537698857292e-08
0.008802000000000001,1.699574155085543e-08
0.008802030000000001,1.699576532154724e-08
0.008802059569884616,1.699613555185827e-08
0.008802112956032584,1.699606603744594e-08
0.008802219728328519,1.699815449258392e-08
0.008802255775931363,1.701800923951554e-08
0.00880230942455488,1.707269383819143e-08
0.008802351842385994,1.712767747937585e-08
0.008802387287903713,1.717355162863089e-08
0.008802423188826704,1.733691838057484e-08
0.008802437497291028,1.784585217147359e-08
0.008802452500732191,1.83673867395835e-08
0.008802457727605109,2.043830531161e-08
0.008802463604720555,1.982425098140881e-08
0.008802464771732238,2.935070040830733e-08
0.008802466886788233,1.033082644034443e-08
0.008802469322933465,-3.816240526211861e-08
0.008802471391081161,-3.475152426309443e-07
0.008802473142594703,-2.103785225277597e-06
0.008802474797318218,-1.064032396693234e-05
0.008802476379037952,-3.623788365737711e-05
0.008802477636933778,-7.150754977391306e-05
0.008802478702514965,-0.0001117186056354618
0.008802479154779379,-0.0001393051305898757
0.008802479617324183,-0.0001750231314391728
0.008802479844086997,-0.0001998726965488851
0.008802480071815607,-0.000230599957882064
0.008802480276718273,-0.0002674045160676949
0.008802480490956981,-0.0003272327188375236
0.00880248063817388,-0.0004039472993715119
0.008802480787898161,-0.0005239425283604576
0.008802480918177593,-0.0006640881305102134
0.008802481046278704,-0.0008581873721989047
0.00880248111809007,-0.001032785850039475
0.008802481190334898,-0.001317174281649801
0.00880248122781299,-0.001568801800921612
0.008802481265053959,-0.001929456814628891
0.008802481297746349,-0.002352846044585008
0.008802481327639356,-0.00277724644033317
0.008802481366531213,-0.003314713914842128
0.008802481428812074,-0.00409798476647074
0.008802481485095917,-0.004710171199225282
0.008802481508992002,-0.004894763484946063
0.008802481525636851,-0.004925629515896012
0.008802481537710009,-0.004820365277700999
0.008802481549976168,-0.004480565917697627
0.008802481561427275,-0.003838137514185225
0.008802481574164625,-0.002824619168899473
0.008802481589170691,-0.001436524685083725
0.008802481606432724,0.0001125036709427027
0.008802481622640777,0.001324711333010778
0.008802481639413719,0.002262426630685631
0.00880248165597638,0.002853669287837734
0.008802481672879702,0.003171020627635442
0.008802481691126365,0.003299374332675651
0.008802481712212025,0.003333692381468782
0.008802481740559089,0.003435526921080681
0.008802481781701959,0.004007647459274886
0.008802481814605452,0.004926070656904726
0.00880248184613398,0.006217299475173466
0.00880248188110949,0.008138505605717437
0.008802481921764263,0.0110712438732706
0.008802481972847064,0.01592456932579985
0.008802482035762957,0.02398318674623107
0.008802482101236863,0.03533722291611361
0.008802482169896104,0.05134482295962519
0.008802482239754418,0.07341283885437977
0.008802482314587409,0.1066241597134761
0.008802482392804315,0.1595108181895319
0.008802482453472284,0.2251302729267516
0.008802482497058979,0.2974172262639251
0.008802482530163254,0.3730327448669772
0.008802482560553652,0.4606712751610622
0.008802482597293411,0.5900160116645974
0.008802482653237798,0.8321447194585327
0.008802482702460451,1.084145435045021
0.008802482743607135,1.313144176767737
0.008802482758424294,1.395358756093226
0.00880248277170388,1.463378230893673
0.008802482779340525,1.497839496022651
0.008802482787395247,1.529622518491275
0.008802482794709207,1.554474816752832
0.008802482803908137,1.581130608693246
0.008802482815098432,1.608392194497944
0.008802482823423594,1.625912437218423
0.008802482831669754,1.641442413189793
0.008802482841395185,1.657771683939818
0.008802482855203311,1.677768835999412
0.008802482874686907,1.700779668783093
0.008802482892318556,1.717436031098763
0.00880248291019446,1.7312312627999
0.008802482931127014,1.744392304567893
0.008802482957189791,1.757360871677088
0.008802482992724027,1.770465798234191
0.008802483036617926,1.781246152809976
0.008802483087818591,1.788525277744015
0.008802483145171701,1.792520292443734
0.00880248320718959,1.794401245859979
0.008802483275968971,1.79542619515579
0.008802483359432296,1.796411532439216
0.008802483443668189,1.79737031485773
0.008802483554351133,1.798325962990008
0.008802483664343753,1.798852794916372
0.008802483755990345,1.799073453109515
0.008802483855103354,1.799229110166091
0.008802483977780884,1.799382199882887
0.008802484138970324,1.799533396736478
0.008802484334745821,1.799655804229486
0.008802484558842397,1.799744049088123
0.008802484818310445,1.799808717255451
0.008802485126309286,1.799857438582794
0.0088024854970487,1.799894056665393
0.008802485947379313,1.799921667148182
0.008802486502027015,1.799943438593648
0.008802487198880755,1.799962045601278
0.008802488065932566,1.799978067400092
0.008802489081961953,1.799990062776862
0.008802490308526381,1.799997239371696
0.008802491791937362,1.799999937964383
0.008802493150612803,1.799999939723213
0.008802494483808786,1.799999884625053
0.008802496004012571,1.799999922675766
0.008802497737505396,1.799999951939143
0.008802499616637103,1.799999964115322
0.008802501779146068,1.799999970421635
0.008802504438316859,1.799999974668831
0.008802507668851607,1.799999976964482
0.008802511657868269,1.799999978515693
0.008802516549330845,1.799999979641727
0.00880252254885593,1.799999980575968
0.008802529891379867,1.79999998123047
0.00880253885540099,1.799999981562198
0.008802549756715206,1.799999981773944
0.008802562964155108,1.799999981925774
0.008802578916551337,1.799999982001222
0.008802598161723992,1.799999982045384
0.008802621459652091,1.799999982074676
0.008802650081425143,1.799999982088907
0.008802685143029777,1.79999998210447
0.008802725357444099,1.799999982155566
0.00880276398178636,1.799999982214026
0.008802798831582656,1.799999982211115
0.008802840543313725,1.799999982197461
0.008802907767184984,1.799999982198013
0.00880296,1.799999982198465
0.008802967859201287,1.799999982200484
0.008802976577280502,1.799999982193048
0.008802987869846223,1.799999982201106
0.008803010454977665,1.79999998219793
0.008803055625240549,1.799999982198397
0.008803145965766318,1.799999982198402
0.008803326646817855,1.799999982198401
0.008803688008920929,1.7999999821984
0.008804410733127077,1.799999982198398
0.008805856181539373,1.799999982198394
0.008808277877688788,1.799999982198389
0.008811619057709733,1.799999982198381
0.008817648098236304,1.799999982198366
0.008828935791290928,1.799999982198337
0.008846414384668462,1.799999982198291
0.008872687192334233,1.799999982198216
0.008898960000000001,1.799999982198133
0.008899110680589328,1.79999998219812
0.008899225242086211,1.799999982188648
0.008899282522834652,1.799999982072275
0.008899325255341293,1.799999982010565
0.008899361233557172,1.799999981997313
0.008899383303393817,1.799999981821669
0.008899405297235829,1.799999981936666
0.008899412867814812,1.799999982412448
0.008899421135919914,1.799999995073468
0.008899422749690179,1.800000007782556
0.008899425534891668,1.800000108632756
0.008899428550971087,1.800000664845411
0.008899430686224775,1.800003481774838
0.008899432535041312,1.800013845837716
0.008899434199470896,1.800038332360377
0.00889943588568088,1.800084089940678
0.008899437286156381,1.800154469996358
0.008899438416672878,1.800276179411057
0.008899438954437504,1.800415999212249
0.008899439494395416,1.800687081450977
0.008899439744055996,1.800970318441572
0.008899439998770646,1.801430678781463
0.008899440217822753,1.801833931335907
0.008899440417244272,1.801066306351277
0.008899440579142716,1.796273768944115
0.008899440756766117,1.778734528014727
0.00889944089510477,1.750603849287799
0.008899441021951048,1.708006198170549
0.008899441137989284,1.643753418982797
0.008899441187238193,1.602484163390537
0.008899441238092685,1.541251390668301
0.008899441279391688,1.46693639748109
0.008899441309792776,1.390686669050189
0.008899441336413752,1.307115667228463
0.008899441370132769,1.183005347663877
0.008899441401230022,1.05232109144218
0.008899441440164597,0.8675564353187535
0.008899441502292025,0.530155796342752
0.008899441520369431,0.4250103763856211
0.008899441546041029,0.2846053501442516
0.008899441558595032,0.226068220415164
0.008899441570636728,0.1797659272538616
0.008899441584241672,0.1395110244144422
0.008899441600845819,0.104597545722844
0.008899441617527192,0.08074457236213124
0.008899441632844002,0.06534514586639995
0.008899441648931377,0.05333963546079414
0.008899441667207006,0.04295741228693677
0.008899441689250123,0.03344291274510623
0.0088994417169644,0.02464256823215249
0.008899441752038833,0.01693596728698881
0.008899441795149728,0.01093623712526543
0.008899441846771118,0.006841600059504942
0.00889944190719626,0.004364461829322893
0.008899441978266077,0.002910932175533268
0.008899442054765004,0.00207914872574179
0.008899442123134262,0.001603105155940255
0.008899442204369151,0.001214269605606035
0.008899442296688336,0.0009860205021232076
0.008899442384309423,0.0009788320416916235
0.008899442450026817,0.00120002055600192
0.008899442496445205,0.001599865651701983
0.008899442530099928,0.002020074370787161
0.008899442558730864,0.002383077464167204
0.008899442589636182,0.002717990666436083
0.008899442634468527,0.003139218621451082
0.008899442669535374,0.003423451929174686
0.008899442707458021,0.003661096162394045
0.008899442746270242,0.003747175245508541
0.008899442762410273,0.003626392462089706
0.008899442780296255,0.003228636671690462
0.00889944279457335,0.002724853008381762
0.008899442808254325,0.002199221819753294
0.008899442832257295,0.001455622075905552
0.008899442850134632,0.001105219475915256
0.008899442865933071,0.0009128569005406282
0.008899442883634586,0.000774135301031827
0.008899442904296992,0.0006651035884762085
0.008899442930039638,0.0005679199068488244
0.008899442962723028,0.0004759861702350186
0.008899443003395792,0.0003898149602768071
0.008899443052176577,0.0003133239865957636
0.008899443108422304,0.0002531240110813691
0.008899443169855758,0.0002152079997678628
0.008899443235681271,0.0001947064733072194
0.008899443311447881,0.0001813362616232707
0.008899443395483297,0.000169563942753905
0.008899443483305432,0.0001562924322289163
0.008899443576277444,0.0001419355073594924
0.008899443671640455,0.000129226436182673
0.008899443764310929,0.0001190657444101825
0.008899443868857285,0.0001093243784196272
0.008899443999519762,9.85551578598376e-05
0.008899444163463588,8.675839029492409e-05
0.008899444359462808,7.475377626891313e-05
0.008899444586421086,6.303685313846714e-05
0.008899444851743063,5.145603063629847e-05
0.008899445167196299,3.978969481229228e-05
0.00889944554652632,2.800284370858109e-05
0.008899446007519603,1.638315232844848e-05
0.008899446576621357,5.846613936003688e-06
0.008899447293603263,-1.861367383631957e-06
0.008899448210862717,-5.127023472321255e-06
0.008899449266756487,-4.562220655042672e-06
0.0088994505351223,-3.005573054938324e-06
0.008899451747542888,-1.864672965200346e-06
0.008899452769912631,-1.261656388865594e-06
0.008899453805885138,-8.500092106347011e-07
0.008899454942724244,-5.488028705911129e-07
0.008899456229452209,-3.357802270372319e-07
0.008899457726288708,-1.877118340350783e-07
0.008899459517496293,-8.954557179605316e-08
0.008899461720362703,-2.8633511644975e-08
