(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
0.0001024856018852555,0.0006891749506174882
0.0001024860732619896,0.0007830150205132558
0.0001024866122251595,0.0008769944412954089
0.0001024872544572455,0.0009796533416273068
0.0001024879679277975,0.001088298158341883
0.0001024887636369086,0.001206785473190863
0.0001024896641725267,0.001339582382094084
0.0001024906983662199,0.001491218923290072
0.0001024919097005787,0.001667766718630226
0.0001024932338775305,0.001859302099909921
0.000102494632052109,0.002059740755538497
0.0001024962241912189,0.002285640224759855
0.00010249785882631,0.002514935458109768
0.0001024996124946982,0.002757949489571865
0.0001025016675750587,0.00303880464237638
0.0001025042085770201,0.003380208860665035
0.0001025072769346677,0.003783845461323043
0.0001025110260482703,0.004264282980480649
0.0001025156039629808,0.004832069229683267
0.0001025212082529459,0.005499318335122627
0.0001025280578041435,0.006274100750578104
0.0001025364095403284,0.007159997261272588
0.0001025465626645837,0.008153439984494137
0.0001025588705381646,0.009241210909250119
0.0001025737526093289,0.01039722605838767
0.0001025917237908412,0.01157996999160471
0.0001026134696256013,0.0127309861695738
0.000102640059003916,0.01377392692794888
0.0001026730253570897,0.01459655030879625
0.0001027121086162933,0.01502168871197418
0.0001027523007464653,0.01496234341109448
0.0001027874533677827,0.01458130768163224
0.0001028253320869089,0.01390400592214669
0.0001028816842149291,0.01252026983299792
0.00010296,0.01007741617972802
0.0001029728952585605,0.009616243614930076
0.0001029836964041018,0.009225738329145083
0.0001029978053995677,0.00870775097471832
0.0001030260233904996,0.007645378731445551
0.0001030824593723634,0.005432405495309989
